index,acc_x,acc_z,resp,pzt,eda,emg
109,513,615,477,522,2,33
110,513,615,477,521,2,33
111,512,615,477,523,2,33
112,512,615,478,522,2,33
113,513,614,478,523,2,33
114,513,615,478,522,2,33
115,511,615,478,522,2,33
116,512,615,478,521,2,33
117,511,615,479,521,2,33
118,513,615,479,521,2,33
119,512,615,479,523,2,33
120,512,615,479,523,2,33
121,512,615,480,524,2,33
122,513,615,480,523,2,33
123,512,615,480,524,2,33
124,512,614,480,524,2,33
125,512,615,480,525,2,33
126,512,615,481,524,2,33
127,512,615,481,524,2,33
128,512,616,481,523,2,33
129,512,615,482,525,2,33
130,513,615,482,524,2,33
131,512,614,482,526,2,33
132,512,615,483,527,2,33
133,512,615,483,529,2,33
134,513,615,483,529,2,33
135,512,615,483,531,2,33
136,512,615,483,531,2,33
137,512,615,483,531,2,33
138,513,614,484,530,2,33
139,512,615,484,529,2,33
140,512,615,485,528,2,33
141,513,615,485,526,2,33
142,513,614,485,524,2,33
143,512,615,485,521,2,33
144,512,615,486,518,2,33
145,512,615,486,518,2,33
146,513,614,486,517,2,33
147,512,615,487,517,2,33
148,511,615,487,518,2,33
149,512,616,487,519,2,33
150,513,614,488,520,2,33
151,513,615,489,522,2,33
152,512,615,490,523,2,33
153,512,616,491,526,2,33
154,513,615,492,527,2,33
155,512,615,492,528,2,33
156,512,615,494,529,2,33
157,512,615,494,531,2,33
158,512,614,495,534,2,33
159,513,615,495,536,2,33
160,512,615,496,535,2,33
161,512,615,497,536,2,33
162,513,615,499,534,2,33
163,512,615,502,532,2,33
164,512,615,504,532,2,33
165,513,615,505,533,2,33
166,513,615,507,534,2,33
167,512,615,509,536,2,33
168,512,615,511,536,2,33
169,512,615,513,536,2,33
170,512,615,515,535,2,33
171,512,614,516,534,2,33
172,511,615,518,531,2,33
173,512,615,519,531,2,33
174,513,615,521,529,2,33
175,512,614,523,529,2,33
176,512,615,524,526,2,33
177,512,615,525,526,2,33
178,513,615,526,524,2,33
179,512,615,527,523,2,33
180,512,615,528,522,2,33
181,511,615,529,523,2,33
182,514,615,531,524,2,33
183,512,614,531,526,2,33
184,512,615,532,528,2,33
185,512,615,533,531,2,33
186,513,614,535,532,2,33
187,512,614,536,532,2,33
188,512,615,537,532,2,33
189,512,615,537,532,2,33
190,513,615,538,530,2,33
191,512,615,539,530,2,33
192,512,615,540,528,2,33
193,512,615,540,525,2,33
194,513,615,540,521,2,33
195,512,615,541,519,2,33
196,512,614,542,518,2,33
197,513,615,542,519,2,33
198,513,615,543,518,2,33
199,512,614,543,520,2,33
200,512,615,544,520,2,33
201,513,615,545,521,2,33
202,513,615,546,521,2,33
203,512,615,547,526,2,33
204,512,615,547,526,2,33
205,512,614,547,527,2,33
206,512,615,547,527,2,33
207,512,615,548,527,2,33
208,512,615,548,526,2,33
209,512,615,549,528,2,33
210,513,615,549,528,2,33
211,512,615,549,529,2,33
212,512,615,549,527,2,33
213,512,615,549,526,2,33
214,512,615,549,524,2,33
215,512,615,549,525,2,33
216,512,615,549,525,2,33
217,512,615,548,525,2,33
218,513,615,548,524,2,33
219,512,614,548,525,2,33
220,512,615,548,523,2,33
221,512,616,547,524,2,33
222,513,615,547,524,2,33
223,512,614,546,525,2,33
224,512,615,546,524,2,33
225,512,615,545,527,2,33
226,513,615,544,527,2,33
227,512,615,544,528,2,33
228,512,614,543,529,2,33
229,512,615,542,531,2,33
230,513,615,542,530,2,33
231,512,615,541,528,2,33
232,512,614,540,524,2,33
233,512,615,539,524,2,33
234,513,615,538,521,2,33
235,512,615,537,523,2,33
236,512,614,536,521,2,33
237,512,615,535,521,2,33
238,513,615,535,518,2,33
239,512,615,534,516,2,33
240,512,615,533,515,2,33
241,512,615,532,515,2,33
242,513,614,531,516,2,33
243,512,615,530,519,2,33
244,512,615,529,519,2,33
245,512,615,528,519,2,33
246,513,615,527,519,2,33
247,512,615,526,519,2,33
248,512,615,524,519,2,33
249,512,615,523,520,2,33
250,513,615,521,520,2,33
251,512,615,519,521,2,33
252,513,614,519,520,2,33
253,512,615,518,522,2,33
254,513,614,517,521,2,33
255,512,615,517,521,2,33
256,512,615,517,519,2,33
257,512,615,516,519,2,33
258,512,615,515,520,2,33
259,512,615,514,523,2,33
260,512,614,514,522,2,33
261,512,614,513,522,2,33
262,513,615,512,520,2,33
263,512,615,511,519,2,33
264,512,615,510,516,2,33
265,512,615,509,516,2,33
266,513,615,508,516,2,33
267,513,615,507,515,2,33
268,512,615,505,512,2,33
269,512,615,504,511,2,33
270,513,615,502,510,2,33
271,512,615,500,512,2,33
272,512,615,499,513,2,33
273,512,615,497,512,2,33
274,513,615,496,512,2,33
275,512,615,495,515,2,33
276,512,615,494,516,2,33
277,512,614,492,519,2,33
278,511,615,491,518,2,33
279,513,614,490,518,2,33
280,512,615,489,515,2,33
281,512,615,488,514,2,33
282,513,615,487,512,2,33
283,512,615,486,512,2,33
284,512,615,485,511,2,33
285,512,615,484,511,2,33
286,513,615,483,511,2,33
287,512,615,483,512,2,33
288,513,615,482,512,2,33
289,512,615,481,514,2,33
290,513,615,480,516,2,33
291,512,615,480,519,2,33
292,511,615,480,520,2,33
293,512,614,480,522,2,33
294,513,615,479,521,2,33
295,513,615,478,521,2,33
296,511,615,478,520,2,33
297,513,614,478,519,2,33
298,513,615,478,517,2,33
299,511,615,477,516,2,33
300,512,615,478,515,2,33
301,512,614,477,516,2,33
302,512,615,477,515,2,33
303,512,615,477,515,2,33
304,512,615,476,517,2,33
305,513,614,476,517,2,33
306,513,615,476,517,2,33
307,512,615,475,519,2,33
308,512,615,475,521,2,33
309,513,615,475,523,2,33
310,513,612,476,523,2,33
311,513,615,475,524,2,33
312,512,615,475,525,2,33
313,512,615,475,526,2,33
314,513,615,475,526,2,33
315,512,614,475,526,2,33
316,512,615,475,525,2,33
317,512,615,475,525,2,33
318,513,614,474,523,2,33
319,512,615,475,523,2,33
320,512,615,475,522,2,33
321,513,615,475,523,2,33
322,513,615,475,522,2,33
323,512,615,475,523,2,33
324,512,615,475,523,2,33
325,512,614,475,522,2,33
326,513,614,474,518,2,33
327,512,615,474,516,2,33
328,511,615,475,513,2,33
329,512,615,475,515,2,33
330,512,615,475,514,2,33
331,512,615,475,516,2,33
332,512,615,475,516,2,33
333,512,615,475,518,2,33
334,513,615,475,518,2,33
335,512,615,475,520,2,33
336,512,614,476,520,2,33
337,512,615,476,523,2,33
338,512,614,476,521,2,33
339,512,615,475,521,2,33
340,512,615,475,520,2,33
341,512,615,474,521,2,33
342,513,615,475,519,2,33
343,512,615,475,520,2,33
344,512,615,475,521,2,33
345,512,615,476,523,2,33
346,512,615,476,520,2,33
347,512,615,477,519,2,33
348,512,615,478,520,2,33
349,512,614,479,521,2,33
350,513,615,479,522,2,33
351,512,615,479,525,2,33
352,512,615,480,524,2,33
353,512,616,480,524,2,33
354,513,615,480,522,2,33
355,512,615,480,523,2,33
356,512,616,480,521,2,33
357,513,615,480,521,2,33
358,513,615,479,519,2,33
359,512,615,479,518,2,33
360,512,615,478,514,2,33
361,512,615,476,513,2,33
362,513,615,476,512,2,33
363,512,614,476,511,2,33
364,512,615,475,508,2,33
365,512,615,475,512,2,33
366,513,614,474,514,2,33
367,512,615,475,518,2,33
368,512,615,474,521,2,33
369,512,615,474,524,2,33
370,513,614,473,523,2,33
371,512,614,473,526,2,33
372,512,615,473,527,2,33
373,513,615,472,526,2,33
374,512,614,473,526,2,33
375,512,615,472,525,2,33
376,512,615,472,523,2,33
377,512,614,472,521,2,33
378,513,615,472,519,2,33
379,512,615,472,519,2,33
380,512,615,472,519,2,33
381,512,615,473,520,2,33
382,512,615,473,520,2,33
383,512,615,474,522,2,33
384,512,615,475,521,2,33
385,512,615,475,520,2,33
386,513,615,475,519,2,33
387,513,614,476,519,2,33
388,512,615,476,517,2,33
389,512,615,475,517,2,33
390,512,615,476,516,2,33
391,512,615,476,518,2,33
392,512,615,476,518,2,33
393,512,615,476,521,2,33
394,513,615,476,521,2,33
395,512,615,477,524,2,33
396,512,615,477,524,2,33
397,513,615,478,524,2,33
398,513,615,478,524,2,33
399,513,615,479,525,2,33
400,512,615,479,524,2,33
401,512,615,480,526,2,33
402,513,615,480,526,2,33
403,512,615,481,525,2,33
404,512,614,482,524,2,33
405,512,615,483,524,2,33
406,512,615,484,522,2,33
407,512,615,485,524,2,33
408,512,615,486,523,2,33
409,512,615,486,523,2,33
410,511,615,487,523,2,33
411,512,614,488,524,2,33
412,512,615,489,524,2,33
413,512,615,490,524,2,33
414,513,615,492,521,2,33
415,512,614,492,519,2,33
416,512,615,493,520,2,33
417,512,615,494,522,2,33
418,513,614,495,521,2,33
419,512,614,496,523,2,33
420,512,615,497,523,2,33
421,511,615,499,522,2,33
422,514,615,499,521,2,33
423,512,615,500,522,2,33
424,512,615,502,520,2,33
425,512,615,503,522,2,33
426,513,615,504,523,2,33
427,513,615,505,525,2,33
428,512,614,507,526,2,33
429,512,615,507,528,2,33
430,513,615,508,528,2,33
431,512,615,510,529,2,33
432,513,615,512,528,2,33
433,512,613,514,528,2,33
434,513,615,516,528,2,33
435,512,615,519,531,2,33
436,512,614,521,530,2,33
437,512,615,523,534,2,33
438,513,615,525,535,2,33
439,512,615,527,536,2,33
440,512,615,531,537,2,33
441,512,615,534,540,2,33
442,513,615,538,540,2,33
443,512,615,542,540,2,33
444,512,615,545,536,2,33
445,512,615,548,534,2,33
446,513,615,551,528,2,33
447,512,615,553,527,2,33
448,512,614,556,525,2,33
449,513,615,559,527,2,33
450,512,615,561,529,2,33
451,512,615,564,533,2,33
452,512,615,568,538,2,33
453,512,615,571,548,2,33
454,512,615,573,558,2,33
455,512,614,576,570,2,33
456,512,615,579,582,2,33
457,513,615,583,593,2,33
458,513,614,586,601,2,33
459,512,614,588,611,2,33
460,512,615,591,614,2,33
461,512,615,594,616,2,33
462,513,615,596,614,2,33
463,511,615,600,609,2,33
464,512,614,602,605,2,33
465,512,615,605,600,2,33
466,512,614,608,594,2,33
467,511,615,610,592,2,33
468,512,615,612,587,2,33
469,512,615,615,581,2,33
470,513,615,616,575,2,33
471,512,615,618,568,2,33
472,512,614,620,560,2,33
473,512,615,622,554,2,33
474,513,615,624,546,2,33
475,512,615,626,541,2,33
476,512,614,627,537,2,33
477,512,615,627,535,2,33
478,513,615,628,531,2,33
479,513,615,629,529,2,33
480,512,615,630,527,2,33
481,512,614,631,528,2,33
482,513,614,633,526,2,33
483,512,615,636,526,2,32
484,512,614,638,523,2,34
485,512,614,641,519,2,33
486,513,615,643,510,2,33
487,512,615,646,501,2,33
488,512,615,648,488,2,33
489,513,615,650,478,2,33
490,513,615,652,467,2,33
491,512,615,654,457,2,33
492,512,615,657,447,2,33
493,512,615,659,440,2,33
494,513,615,661,431,2,33
495,512,615,663,423,2,33
496,512,615,664,410,1,33
497,512,615,664,396,2,33
498,512,615,664,376,2,33
499,512,615,665,358,1,33
500,512,615,665,335,1,33
501,512,614,666,318,1,33
502,513,615,666,304,1,33
503,512,615,666,295,1,33
504,512,615,664,291,1,33
505,512,615,662,295,2,33
506,513,615,660,300,1,33
507,512,615,658,307,1,33
508,511,615,656,312,1,33
509,512,615,655,318,2,33
510,513,615,655,315,1,33
511,512,615,655,311,1,33
512,512,615,654,299,2,33
513,512,615,654,286,1,33
514,513,614,655,268,1,33
515,513,615,656,245,1,33
516,512,615,659,217,1,33
517,513,615,663,190,1,33
518,512,615,668,163,1,33
519,512,615,673,140,1,33
520,512,616,680,120,2,33
521,512,615,688,109,1,33
522,513,614,696,105,1,33
523,513,615,705,113,1,33
524,512,614,714,131,1,33
525,512,612,723,170,1,33
526,512,615,732,234,1,33
527,512,619,739,323,1,33
528,511,619,746,428,2,33
529,512,615,752,547,2,33
530,514,611,755,668,2,33
531,514,611,758,795,2,33
532,512,613,759,923,3,33
533,512,618,760,972,3,33
534,512,618,762,973,2,33
535,512,617,764,973,3,33
536,512,616,767,973,3,33
537,513,612,769,973,3,33
538,514,610,772,973,3,33
539,513,614,773,973,3,33
540,511,617,774,973,3,33
541,511,618,773,973,3,33
542,511,616,771,973,3,33
543,512,615,768,973,3,33
544,513,614,765,973,3,33
545,513,613,761,974,3,33
546,513,612,757,974,3,33
547,513,616,753,974,3,33
548,512,616,749,974,3,33
549,512,616,745,974,3,33
550,513,614,741,974,3,33
551,513,614,736,974,3,33
552,513,614,731,974,3,33
553,513,614,725,974,3,33
554,513,615,719,974,3,33
555,512,616,713,974,3,33
556,512,616,708,974,3,33
557,512,615,703,973,3,33
558,513,614,698,973,3,33
559,513,614,693,974,3,33
560,513,615,688,973,3,33
561,512,615,681,973,3,33
562,513,615,675,973,3,33
563,512,616,669,973,3,33
564,512,615,661,973,3,33
565,513,614,654,973,3,33
566,513,614,648,973,3,33
567,512,613,642,973,3,33
568,512,615,636,973,3,33
569,511,620,632,973,3,33
570,512,612,627,973,3,33
571,512,615,623,973,3,33
572,511,617,618,973,3,33
573,515,611,612,973,3,33
574,513,616,606,973,3,33
575,512,615,600,973,3,33
576,512,613,594,973,3,33
577,512,616,590,973,3,33
578,513,617,586,973,3,33
579,512,613,580,973,3,33
580,512,613,575,973,2,33
581,512,616,569,833,3,33
582,512,613,564,545,2,33
583,512,615,560,288,1,33
584,512,615,556,76,1,33
585,512,614,554,0,1,33
586,512,615,552,0,1,33
587,512,615,551,0,1,33
588,512,614,548,0,1,33
589,512,616,546,0,1,33
590,513,615,543,0,1,33
591,513,615,541,0,1,33
592,513,615,538,0,1,33
593,512,615,536,0,1,33
594,512,614,535,0,1,33
595,512,614,533,0,1,33
596,513,615,531,0,1,33
597,512,615,529,163,1,33
598,513,616,528,619,2,33
599,512,615,526,973,3,33
600,512,615,524,973,3,33
601,512,615,522,973,3,33
602,513,615,520,973,3,33
603,512,615,518,973,3,33
604,512,615,515,974,3,33
605,512,615,510,973,3,33
606,513,615,506,974,3,33
607,512,614,501,974,3,33
608,513,615,496,974,3,33
609,513,615,492,973,3,33
610,512,615,488,973,3,33
611,511,614,484,974,3,33
612,512,615,480,974,3,33
613,512,616,476,974,3,33
614,512,615,472,974,3,33
615,512,615,468,974,3,33
616,512,615,464,974,3,33
617,513,615,461,974,3,33
618,513,615,459,974,3,33
619,512,615,455,974,3,33
620,512,615,453,974,3,33
621,512,615,451,974,3,33
622,513,615,448,974,3,33
623,512,615,447,974,3,33
624,512,615,444,974,3,33
625,513,615,442,974,3,33
626,513,615,440,973,3,33
627,512,615,440,973,3,33
628,512,615,440,973,3,33
629,513,615,440,973,3,33
630,512,615,440,973,3,33
631,512,615,440,973,3,33
632,512,615,440,973,3,33
633,513,615,440,973,3,33
634,513,615,439,973,3,33
635,512,615,438,973,3,33
636,512,614,438,973,3,33
637,512,616,437,973,3,33
638,513,615,436,973,3,33
639,512,615,435,973,3,33
640,512,614,434,973,3,33
641,512,615,434,973,3,33
642,513,616,434,793,2,33
643,512,615,434,568,2,33
644,512,614,434,391,2,33
645,512,616,435,273,1,33
646,512,615,435,213,1,33
647,511,615,436,207,1,33
648,512,615,439,268,1,33
649,513,615,440,432,2,33
650,513,615,442,700,2,33
651,512,615,445,973,3,33
652,512,615,448,974,3,33
653,512,616,450,973,3,33
654,513,615,453,974,3,33
655,513,615,456,974,3,33
656,512,615,459,974,3,33
657,512,616,462,974,3,33
658,513,615,465,973,3,33
659,512,615,467,973,3,33
660,512,615,471,973,3,33
661,513,615,475,973,3,33
662,514,615,478,973,3,33
663,513,615,482,889,3,33
664,512,614,485,349,1,33
665,512,614,489,0,1,33
666,513,615,493,0,1,33
667,512,615,496,0,1,33
668,512,612,499,0,1,33
669,512,615,504,0,1,33
670,513,615,508,0,1,33
671,513,615,513,0,1,33
672,512,614,518,0,1,33
673,512,615,524,0,1,33
674,511,615,528,0,1,33
675,512,615,532,0,1,33
676,512,614,536,0,1,33
677,512,614,541,0,1,33
678,513,615,545,0,1,33
679,512,616,548,0,1,33
680,512,614,553,0,1,33
681,512,615,557,0,1,33
682,513,615,561,0,1,33
683,512,615,564,0,1,33
684,512,614,569,0,1,33
685,512,615,572,0,1,33
686,513,614,576,0,1,33
687,513,615,579,0,1,33
688,512,615,582,0,1,33
689,512,616,585,0,1,33
690,513,615,589,0,1,33
691,512,615,592,0,1,33
692,512,615,596,0,1,33
693,512,616,599,0,1,33
694,512,615,602,0,1,33
695,513,615,605,0,1,33
696,511,615,609,0,1,33
697,512,615,612,0,1,33
698,513,614,615,0,1,33
699,512,614,617,0,1,33
700,512,615,620,0,1,33
701,512,615,620,0,1,33
702,513,615,621,0,1,33
703,513,615,621,0,1,33
704,512,615,622,0,1,33
705,512,615,623,0,1,33
706,513,615,624,0,1,33
707,512,615,625,0,1,33
708,513,615,627,0,1,33
709,513,614,628,0,1,33
710,513,615,630,0,1,33
711,513,615,632,0,1,33
712,511,615,634,0,1,33
713,513,615,636,0,1,33
714,513,615,638,0,1,33
715,512,614,639,0,1,33
716,511,615,640,0,1,33
717,511,615,641,0,1,33
718,512,614,643,0,1,33
719,512,615,645,0,1,33
720,511,615,646,0,1,33
721,512,615,647,0,1,33
722,512,615,647,0,1,33
723,512,615,648,0,1,33
724,512,614,648,0,1,33
725,512,615,647,0,1,33
726,513,615,647,0,1,33
727,512,615,648,0,1,33
728,512,615,647,0,1,33
729,512,615,648,0,1,33
730,513,615,649,0,1,33
731,512,615,650,165,1,33
732,512,615,651,974,3,33
733,512,613,652,974,3,33
734,513,615,654,974,3,33
735,512,615,655,974,3,33
736,512,615,656,975,3,33
737,512,615,657,975,3,33
738,512,615,658,975,3,33
739,512,615,659,975,3,33
740,512,615,659,975,3,33
741,513,615,659,975,3,33
742,513,615,658,975,3,33
743,512,615,656,975,3,33
744,512,614,655,975,3,33
745,512,615,654,975,3,33
746,513,615,654,975,3,33
747,513,614,652,975,3,33
748,512,615,651,975,3,33
749,512,615,648,975,3,33
750,514,615,644,975,3,33
751,512,615,640,975,3,33
752,512,614,636,975,3,33
753,512,615,633,974,3,33
754,512,615,629,974,3,33
755,512,615,625,974,3,33
756,512,615,620,974,3,33
757,512,615,615,974,3,33
758,513,615,609,974,3,33
759,512,615,603,974,3,33
760,512,615,595,974,3,33
761,512,615,588,974,3,33
762,513,615,580,974,3,33
763,512,615,572,974,3,33
764,512,615,563,974,3,33
765,512,615,556,974,3,33
766,513,615,547,974,3,33
767,512,616,539,974,3,33
768,512,615,531,974,3,33
769,512,615,523,974,3,33
770,513,615,515,974,3,33
771,512,615,508,974,3,33
772,512,615,499,974,3,33
773,512,615,491,974,3,33
774,513,614,482,974,3,33
775,512,615,473,974,3,33
776,512,615,465,974,3,33
777,512,615,455,974,3,33
778,513,615,447,974,3,33
779,512,615,438,974,3,33
780,512,615,429,974,3,33
781,512,614,420,974,3,33
782,512,615,412,974,3,33
783,512,615,402,974,3,33
784,512,615,393,974,3,33
785,512,615,385,974,3,33
786,512,615,376,974,3,33
787,512,614,369,974,3,33
788,512,615,361,974,3,33
789,513,615,355,974,3,33
790,513,615,348,974,3,33
791,512,615,341,974,3,33
792,512,615,336,974,3,33
793,512,615,330,974,3,33
794,513,615,325,974,3,33
795,512,614,319,974,3,33
796,512,615,313,974,3,33
797,512,615,307,974,3,33
798,513,615,302,974,3,33
799,512,615,297,974,3,33
800,512,615,290,974,3,33
801,512,615,286,974,3,33
802,513,614,280,974,3,33
803,513,615,275,973,3,33
804,513,615,271,973,3,33
805,512,615,267,973,3,33
806,513,615,263,723,2,33
807,512,615,258,216,1,33
808,512,615,255,0,1,33
809,512,615,252,0,1,33
810,513,615,248,0,1,33
811,513,615,242,80,1,33
812,513,615,239,310,2,33
813,512,615,236,544,2,33
814,513,615,233,745,2,33
815,512,615,230,899,3,33
816,512,615,227,973,3,33
817,512,615,225,973,3,33
818,512,615,222,973,3,33
819,512,615,220,974,3,33
820,512,614,219,974,3,33
821,512,615,216,974,3,33
822,513,615,216,974,3,33
823,512,615,215,973,3,33
824,512,615,213,973,3,33
825,512,615,213,973,3,33
826,512,614,212,890,3,33
827,512,615,211,609,2,33
828,512,614,211,206,1,33
829,512,615,211,0,1,33
830,513,615,211,0,1,33
831,512,615,210,0,1,33
832,512,614,211,0,1,33
833,512,615,211,0,1,33
834,513,615,212,0,1,33
835,512,614,212,0,1,33
836,512,615,211,0,1,33
837,512,615,214,0,1,33
838,513,615,215,0,1,33
839,513,615,216,0,1,33
840,512,614,217,0,1,33
841,512,615,217,0,1,33
842,513,615,221,0,1,33
843,512,615,222,0,1,33
844,512,614,224,0,1,33
845,513,615,224,0,1,33
846,512,615,225,0,1,33
847,512,615,225,0,1,33
848,512,615,229,0,1,33
849,513,615,230,0,1,33
850,513,615,230,0,1,33
851,512,615,233,0,1,33
852,512,614,237,0,1,33
853,512,615,237,0,1,33
854,513,615,240,0,1,33
855,512,615,241,0,1,33
856,512,615,245,0,1,33
857,512,615,247,0,1,33
858,512,615,249,0,1,33
859,512,615,252,0,1,33
860,512,615,254,0,1,33
861,512,615,255,0,1,33
862,513,615,258,0,1,33
863,511,615,261,0,1,33
864,512,615,263,0,2,33
865,512,615,265,0,1,33
866,513,615,267,0,1,33
867,513,614,269,0,1,33
868,513,615,273,0,1,33
869,512,615,275,0,1,33
870,512,615,277,0,1,33
871,512,615,280,0,1,33
872,512,615,281,0,1,33
873,513,615,284,0,1,33
874,513,614,285,0,1,33
875,512,614,287,0,1,33
876,512,615,289,0,1,33
877,512,615,291,0,1,33
878,513,615,293,0,1,33
879,512,615,295,0,1,33
880,512,615,295,0,1,33
881,512,615,296,0,1,33
882,513,615,297,0,1,33
883,512,615,299,0,1,33
884,512,615,300,0,1,33
885,512,615,302,0,1,33
886,513,615,300,0,1,33
887,512,615,302,0,1,33
888,512,615,302,0,1,33
889,512,615,303,0,1,33
890,513,615,305,0,1,33
891,512,614,306,0,1,33
892,512,615,307,0,1,33
893,512,615,310,0,1,33
894,513,615,309,0,1,33
895,512,615,311,0,1,33
896,512,614,311,0,1,33
897,512,615,312,0,1,33
898,513,615,313,0,1,33
899,512,615,314,0,1,33
900,512,615,315,0,1,33
901,512,615,316,0,1,33
902,513,615,316,0,1,33
903,513,615,319,0,1,33
904,511,615,319,0,1,33
905,512,615,319,0,1,33
906,513,615,322,0,1,33
907,511,615,321,0,1,33
908,512,615,322,0,1,33
909,512,615,323,0,1,33
910,513,615,324,0,1,33
911,512,615,327,0,1,33
912,512,615,328,0,1,33
913,512,615,331,0,1,33
914,513,615,332,0,1,33
915,512,615,336,0,1,33
916,512,615,337,0,1,33
917,512,615,339,0,1,33
918,513,615,340,0,1,33
919,512,615,343,0,1,33
920,512,614,344,0,1,33
921,512,615,346,0,1,33
922,513,615,348,0,1,33
923,512,615,350,0,1,33
924,512,615,352,0,2,33
925,512,614,355,0,1,33
926,513,615,357,0,1,33
927,512,615,360,0,1,33
928,512,615,363,0,1,33
929,512,615,367,0,1,33
930,513,614,369,0,1,33
931,512,615,371,0,1,33
932,512,615,374,0,1,32
933,512,615,377,0,1,33
934,513,615,380,0,1,33
935,513,615,383,0,1,33
936,512,615,385,0,1,33
937,512,615,388,0,1,33
938,513,615,391,0,1,33
939,512,615,394,0,1,33
940,512,615,396,0,1,33
941,512,615,399,0,1,33
942,512,615,402,0,1,33
943,513,615,404,0,1,33
944,512,615,407,0,1,33
945,511,615,409,0,1,33
946,513,615,411,0,1,33
947,512,615,414,0,1,33
948,512,615,416,0,1,33
949,512,615,417,0,1,33
950,513,615,419,0,1,33
951,512,615,422,0,1,33
952,512,615,424,0,1,33
953,512,615,425,0,1,33
954,512,615,427,0,1,33
955,512,615,429,0,1,33
956,512,615,431,0,1,33
957,512,614,432,0,1,33
958,512,615,433,0,1,33
959,512,615,435,0,1,33
960,512,614,437,0,1,33
961,513,615,438,0,1,33
962,513,615,439,0,1,33
963,513,615,440,0,1,33
964,512,615,441,0,1,33
965,512,615,442,0,1,33
966,513,614,443,0,1,33
967,513,614,445,0,1,33
968,512,615,447,0,1,33
969,512,615,448,0,1,33
970,513,615,449,0,1,33
971,512,615,450,0,1,33
972,512,615,451,0,1,33
973,512,615,452,0,1,33
974,513,614,453,0,1,33
975,512,615,454,0,1,33
976,512,615,454,0,1,33
977,513,615,454,0,1,33
978,512,615,455,0,1,33
979,513,614,455,0,1,33
980,512,615,454,0,1,33
981,512,615,454,0,1,33
982,513,615,454,0,1,33
983,512,615,454,0,1,33
984,512,614,452,0,1,33
985,513,615,451,0,1,33
986,512,614,451,0,1,33
987,512,615,450,0,1,33
988,512,615,451,0,1,33
989,512,614,449,0,1,33
990,513,615,449,0,1,33
991,512,615,448,0,1,33
992,512,615,447,0,1,33
993,512,615,446,0,1,33
994,513,615,446,0,1,33
995,511,615,446,0,1,33
996,512,614,444,0,1,33
