index,acc_x,acc_z,resp,pzt,eda,emg
229,0,0,668,504,0,32
230,3,0,664,504,0,32
231,0,0,660,502,0,31
232,0,0,656,501,0,31
233,0,0,653,501,0,31
234,3,0,649,501,0,32
235,0,0,645,504,0,31
236,0,0,642,504,0,31
237,0,0,640,506,0,32
238,3,0,636,508,0,32
239,0,0,635,509,0,31
240,0,0,632,510,0,31
241,0,0,631,512,0,31
242,3,0,628,514,0,31
243,0,0,627,516,0,31
244,0,0,625,516,0,31
245,0,0,624,517,0,31
246,3,0,623,517,0,31
247,0,0,621,518,0,31
248,0,0,621,516,0,31
249,0,0,621,516,0,31
250,3,0,621,513,0,32
251,0,0,620,512,0,31
252,0,0,621,509,0,31
253,0,0,622,507,0,31
254,3,0,622,507,0,31
255,0,0,623,506,0,31
256,0,0,623,505,0,31
257,0,0,623,505,0,31
258,0,0,624,503,0,31
259,0,0,624,501,0,31
260,0,0,626,499,0,32
261,0,0,627,499,0,31
262,3,0,630,500,0,32
263,0,0,633,500,0,31
264,0,0,635,500,0,31
265,0,0,638,500,0,31
266,3,0,638,502,0,32
267,0,0,639,504,0,31
268,0,0,639,504,0,32
269,0,0,639,503,0,31
270,1,0,639,502,0,32
271,0,0,639,501,0,31
272,0,0,640,501,0,31
273,0,0,639,501,0,31
274,3,0,639,500,0,31
275,0,0,638,501,0,31
276,0,0,638,501,0,32
277,0,0,638,501,0,31
278,3,0,636,502,0,31
279,0,0,635,502,0,31
280,0,0,633,501,0,31
281,0,0,630,502,0,31
282,3,0,627,502,0,32
283,0,0,624,503,0,31
284,0,0,621,503,0,32
285,0,0,618,504,0,31
286,3,0,616,504,0,32
287,0,0,614,505,0,31
288,0,0,612,507,0,32
289,0,0,610,508,0,31
290,3,0,608,511,0,31
291,0,0,606,516,0,31
292,0,0,605,519,0,32
293,0,0,604,522,0,31
294,3,0,604,526,0,31
295,0,0,605,529,0,31
296,0,0,606,531,0,31
297,0,0,607,534,0,31
298,3,0,608,532,0,31
299,0,0,609,534,0,31
300,0,0,610,527,0,32
301,0,0,611,526,0,31
302,0,0,612,525,0,31
303,0,0,612,524,0,31
304,0,0,613,522,0,32
305,0,0,614,519,0,31
306,3,0,614,518,0,32
307,0,0,612,517,0,31
308,0,0,610,515,0,31
309,0,0,607,514,0,31
310,3,0,604,512,0,31
311,0,0,600,512,0,31
312,0,0,598,512,0,31
313,0,0,594,512,0,31
314,1,0,592,512,0,31
315,0,0,590,511,0,31
316,0,0,588,510,0,31
317,0,0,586,510,0,31
318,3,0,586,507,0,32
319,0,0,585,504,0,31
320,0,0,586,503,0,31
321,0,0,586,505,0,31
322,3,0,588,509,0,31
323,0,0,588,513,0,31
324,0,0,588,515,0,32
325,0,0,587,518,0,31
326,3,0,587,519,0,31
327,0,0,586,522,0,31
328,0,0,584,524,0,31
329,0,0,584,524,0,31
330,3,0,584,521,0,31
331,0,0,583,518,0,31
332,0,0,583,515,0,32
333,0,0,583,512,0,31
334,1,0,582,511,0,32
335,0,0,584,508,0,31
336,0,0,584,505,0,32
337,0,0,585,501,0,31
338,3,0,586,496,0,31
339,0,0,587,492,0,31
340,0,0,588,492,0,32
341,0,0,588,491,0,31
342,3,0,590,492,0,31
343,0,0,591,493,0,31
344,0,0,592,496,0,32
345,0,0,591,499,0,31
346,0,0,591,502,0,32
347,0,0,590,504,0,31
348,0,0,589,504,0,31
349,0,0,588,503,0,31
350,3,0,585,503,0,31
351,0,0,583,502,0,31
352,0,0,581,503,0,32
353,0,0,579,504,0,31
354,3,0,578,504,0,31
355,0,0,575,504,0,31
356,0,0,575,504,0,31
357,0,0,573,504,0,31
358,3,0,571,503,0,31
359,0,0,568,504,0,31
360,0,0,566,504,0,32
361,0,0,565,504,0,31
362,3,0,563,505,0,31
363,0,0,561,508,0,31
364,0,0,560,509,0,31
365,0,0,559,509,0,31
366,3,0,558,511,0,31
367,0,0,556,518,0,31
368,0,0,555,526,0,31
369,0,0,554,535,0,31
370,3,0,552,540,0,31
371,0,0,551,543,0,31
372,0,0,551,546,0,31
373,0,0,551,546,0,31
374,3,0,551,544,0,32
375,0,0,552,543,0,31
376,0,0,554,539,0,31
377,0,0,556,534,0,31
378,1,0,558,528,0,31
379,0,0,561,527,0,31
380,0,0,564,524,0,31
381,0,0,568,522,0,31
382,3,0,571,521,0,31
383,0,0,574,519,0,31
384,0,0,576,517,0,32
385,0,0,580,516,0,31
386,3,0,582,517,0,31
387,0,0,585,517,0,31
388,0,0,587,518,0,31
389,0,0,588,518,0,31
390,0,0,590,518,0,31
391,0,0,590,517,0,31
392,0,0,591,518,0,32
393,0,0,592,519,0,31
394,3,0,593,519,0,32
395,0,0,593,521,0,31
396,0,0,594,521,0,31
397,0,0,593,520,0,31
398,3,0,594,522,0,31
399,0,0,594,523,0,31
400,0,0,594,522,0,32
401,0,0,594,524,0,31
402,3,0,594,519,0,32
403,0,0,593,518,0,31
404,0,0,593,516,0,31
405,0,0,593,515,0,31
406,3,0,593,514,0,31
407,0,0,593,513,0,31
408,0,0,593,512,0,32
409,0,0,593,514,0,31
410,3,0,592,514,0,31
411,0,0,592,513,0,31
412,0,0,592,513,0,32
413,0,0,591,513,0,31
414,3,0,591,512,0,31
415,0,0,590,512,0,31
416,0,0,589,510,0,31
417,0,0,588,508,0,31
418,3,0,588,506,0,31
419,0,0,587,505,0,31
420,0,0,586,506,0,31
421,0,0,584,504,0,31
422,1,0,583,505,0,31
423,0,0,583,505,0,31
424,0,0,583,507,0,32
425,0,0,582,508,0,31
426,3,0,582,509,0,31
427,0,0,579,511,0,31
428,0,0,579,511,0,31
429,0,0,577,511,0,31
430,3,0,576,511,0,31
431,0,0,575,511,0,31
432,0,0,573,510,0,32
433,0,0,571,509,0,31
434,0,0,571,510,0,31
435,0,0,569,510,0,31
436,0,0,568,510,0,32
437,0,0,565,510,0,31
438,3,0,563,507,0,32
439,0,0,560,504,0,31
440,0,0,558,502,0,31
441,0,0,556,501,0,31
442,3,0,554,501,0,31
443,0,0,553,502,0,31
444,0,0,552,504,0,32
445,0,0,551,508,0,31
446,3,0,551,510,0,32
447,0,0,550,514,0,32
448,0,0,548,521,0,31
449,0,0,548,526,0,31
450,3,0,547,531,0,31
451,0,0,547,535,0,31
452,0,0,545,537,0,31
453,0,0,546,540,0,31
454,0,0,546,543,0,31
455,0,0,546,545,0,31
456,0,0,547,545,0,32
457,0,0,547,545,0,31
458,3,0,547,545,0,32
459,0,0,548,545,0,31
460,0,0,548,543,0,31
461,0,0,548,543,0,31
462,3,0,548,540,0,31
463,0,0,547,535,0,31
464,0,0,547,531,0,32
465,0,0,547,529,0,31
466,1,0,547,528,0,31
467,0,0,546,527,0,31
468,0,0,547,526,0,32
469,0,0,546,525,0,32
470,3,0,546,525,0,32
471,0,0,545,524,0,31
472,0,0,545,525,0,31
473,0,0,544,525,0,31
474,3,0,543,525,0,32
475,0,0,543,525,0,31
476,0,0,542,525,0,31
477,0,0,542,524,0,31
478,3,0,542,524,0,32
479,0,0,540,526,0,31
480,0,0,540,527,0,31
481,0,0,540,528,0,31
482,3,0,539,528,0,31
483,0,0,537,528,0,31
484,0,0,537,526,0,31
485,0,0,537,526,0,31
486,3,0,537,525,0,32
487,0,0,536,524,0,31
488,0,0,536,522,0,31
489,0,0,535,522,0,31
490,3,0,534,520,0,32
491,0,0,534,519,0,31
492,0,0,533,518,0,31
493,0,0,533,516,0,31
494,3,0,532,516,0,31
495,0,0,531,515,0,31
496,0,0,531,515,0,31
497,0,0,531,515,0,31
498,0,0,531,515,0,32
499,0,0,531,516,0,31
500,0,0,531,516,0,32
501,0,0,531,518,0,31
502,3,0,531,516,0,31
503,0,0,530,515,0,31
504,0,0,530,515,0,31
505,0,0,530,516,0,31
506,3,0,531,515,0,32
507,0,0,530,516,0,31
508,0,0,530,517,0,32
509,0,0,530,517,0,31
510,1,0,530,515,0,32
511,0,0,531,512,0,31
512,0,0,530,510,0,32
513,0,0,530,508,0,31
514,3,0,528,508,0,32
515,0,0,529,506,0,31
516,0,0,528,505,0,31
517,0,0,528,506,0,31
518,3,0,526,507,0,32
519,0,0,525,509,0,32
520,0,0,524,510,0,32
521,0,0,522,508,0,31
522,3,0,521,508,0,31
523,0,0,520,510,0,31
524,0,0,519,510,0,31
525,0,0,518,510,0,31
526,3,0,516,506,0,31
527,0,0,515,502,0,31
528,0,0,515,499,0,31
529,0,0,514,499,0,31
530,3,0,514,503,0,31
531,0,0,513,508,0,31
532,0,0,512,514,0,31
533,0,0,512,520,0,31
534,3,0,512,527,0,32
535,0,0,512,534,0,31
536,0,0,512,537,0,31
537,0,0,512,540,0,31
538,3,0,512,542,0,32
539,0,0,511,547,0,31
540,0,0,512,553,0,32
541,0,0,511,557,0,31
542,0,0,513,560,0,32
543,0,0,514,561,0,31
544,0,0,515,560,0,32
545,0,0,516,556,0,31
546,3,0,515,553,0,32
547,0,0,515,550,0,32
548,0,0,513,547,0,31
549,0,0,512,542,0,31
550,3,0,512,536,0,32
551,0,0,510,532,0,31
552,0,0,510,527,0,31
553,0,0,509,524,0,31
554,1,0,507,524,0,32
555,0,0,507,523,0,31
556,0,0,506,521,0,32
557,0,0,505,522,0,31
558,3,0,504,522,0,31
559,0,0,503,523,0,31
560,0,0,502,524,0,31
561,0,0,501,528,0,31
562,3,0,500,529,0,32
563,0,0,499,532,0,31
564,0,0,499,533,0,32
565,0,0,499,532,0,31
566,3,0,500,532,0,31
567,0,0,499,532,0,31
568,0,0,499,530,0,31
569,0,0,499,527,0,31
570,3,0,498,527,0,32
571,0,0,499,527,0,31
572,0,0,499,527,0,32
573,0,0,497,528,0,31
574,1,0,497,529,0,32
575,0,0,497,528,0,31
576,0,0,496,526,0,32
577,0,0,496,522,0,31
578,3,0,495,520,0,31
579,0,0,493,519,0,31
580,0,0,492,519,0,32
581,0,0,491,516,0,31
582,3,0,489,516,0,32
583,0,0,489,517,0,31
584,0,0,487,519,0,31
585,0,0,486,519,0,31
586,0,0,485,519,0,32
587,0,0,484,519,0,31
588,0,0,482,518,0,32
589,0,0,482,517,0,31
590,3,0,481,518,0,32
591,0,0,480,517,0,31
592,0,0,479,516,0,32
593,0,0,479,514,0,31
594,3,0,478,513,0,31
595,0,0,477,511,0,31
596,0,0,477,510,0,31
597,0,0,477,508,0,31
598,1,0,476,506,0,32
599,0,0,476,503,0,31
600,0,0,476,501,0,32
601,0,0,476,501,0,31
602,3,0,477,500,0,32
603,0,0,477,502,0,31
604,0,0,477,504,0,31
605,0,0,477,507,0,31
606,3,0,476,508,0,32
607,0,0,477,510,0,31
608,0,0,476,510,0,32
609,0,0,476,509,0,31
610,3,0,474,506,0,31
611,0,0,473,502,0,31
612,0,0,473,500,0,32
613,0,0,472,498,0,31
614,3,0,472,497,0,31
615,0,0,471,496,0,31
616,0,0,471,495,0,32
617,0,0,470,494,0,31
618,1,0,469,494,0,31
619,0,0,468,496,0,31
620,0,0,468,500,0,32
621,0,0,468,504,0,31
622,3,0,468,509,0,32
623,0,0,468,515,0,31
624,0,0,468,522,0,31
625,0,0,469,529,0,31
626,3,0,468,536,0,32
627,0,0,470,543,0,31
628,0,0,470,549,0,31
629,0,0,471,554,0,31
630,0,0,471,560,0,32
631,0,0,472,563,0,31
632,0,0,474,566,0,31
633,0,0,476,565,0,31
634,3,0,478,563,0,31
635,0,0,479,561,0,31
636,0,0,480,556,0,31
637,0,0,481,551,0,31
638,3,0,483,546,0,31
639,0,0,484,542,0,31
640,0,0,484,539,0,31
641,0,0,485,535,0,31
642,3,0,486,531,0,32
643,0,0,485,529,0,31
644,0,0,485,526,0,31
645,0,0,485,525,0,31
646,3,0,484,525,0,32
647,0,0,484,526,0,31
648,0,0,485,527,0,31
649,0,0,486,527,0,31
650,3,0,486,528,0,31
651,0,0,487,529,0,31
652,0,0,489,531,0,31
653,0,0,490,533,0,31
654,3,0,492,534,0,32
655,0,0,494,534,0,31
656,0,0,497,535,0,31
657,0,0,500,534,0,31
658,3,0,504,534,0,32
659,0,0,509,533,0,31
660,0,0,514,533,0,32
661,0,0,520,530,0,31
662,1,0,527,528,0,31
663,0,0,535,529,0,31
664,0,0,543,529,0,32
665,0,0,551,529,0,31
666,3,0,559,529,0,31
667,0,0,566,529,0,31
668,0,0,573,528,0,32
669,0,0,579,527,0,31
670,3,0,585,524,0,32
671,0,0,590,524,0,31
672,0,0,595,525,0,31
673,0,0,600,524,0,31
674,0,0,602,524,0,31
675,0,0,605,522,0,31
676,0,0,608,519,0,32
677,0,0,610,516,0,31
678,3,0,611,515,0,32
679,0,0,613,514,0,31
680,0,0,614,515,0,31
681,0,0,614,518,0,31
682,3,0,614,519,0,31
683,0,0,615,518,0,31
684,0,0,614,519,0,32
685,0,0,612,520,0,31
686,3,0,611,521,0,32
687,0,0,608,520,0,31
688,0,0,605,517,0,31
689,0,0,603,516,0,31
690,3,0,599,516,0,32
691,0,0,595,519,0,31
692,0,0,591,523,0,31
693,0,0,588,524,0,31
694,3,0,585,526,0,32
695,0,0,582,526,0,31
696,0,0,579,526,0,32
697,0,0,576,524,0,31
698,3,0,573,523,0,32
699,0,0,570,521,0,31
700,0,0,568,519,0,32
701,0,0,564,516,0,31
702,3,0,562,515,0,32
703,0,0,559,512,0,31
704,0,0,556,508,0,32
705,0,0,553,506,0,31
706,1,0,550,502,0,32
707,0,0,547,501,0,31
708,0,0,544,500,0,32
709,0,0,541,501,0,31
710,3,0,537,501,0,32
711,0,0,534,501,0,31
712,0,0,531,501,0,32
713,0,0,527,502,0,31
714,3,0,524,504,0,31
715,0,0,522,506,0,31
716,0,0,519,510,0,32
717,0,0,516,516,0,31
718,0,0,514,522,0,31
719,0,0,511,528,0,31
720,0,0,508,535,0,32
721,0,0,506,543,0,31
722,3,0,504,550,0,31
723,0,0,501,553,0,31
724,0,0,499,556,0,32
725,0,0,495,559,0,32
726,3,0,492,560,0,32
727,0,0,490,558,0,31
728,0,0,487,557,0,32
729,0,0,486,556,0,31
730,3,0,484,555,0,32
731,0,0,480,554,0,31
732,0,0,478,553,0,31
733,0,0,473,553,0,31
734,3,0,469,551,0,31
735,0,0,463,550,0,31
736,0,0,457,548,0,32
737,0,0,451,548,0,31
738,0,0,446,547,0,31
739,0,0,439,545,0,31
740,0,0,432,543,0,32
741,0,0,425,542,0,31
742,3,0,417,540,0,32
743,0,0,409,539,0,31
744,0,0,401,536,0,32
745,0,0,395,533,0,31
746,3,0,389,531,0,31
747,0,0,383,532,0,31
748,0,0,377,531,0,32
749,0,0,370,533,0,31
750,1,0,365,534,0,32
751,0,0,358,534,0,31
752,0,0,352,534,0,31
753,0,0,344,532,0,31
754,3,0,336,531,0,32
755,0,0,328,532,0,31
756,0,0,320,532,0,31
757,0,0,312,530,0,31
758,3,0,303,529,0,32
759,0,0,294,528,0,32
760,0,0,284,526,0,32
761,0,0,275,526,0,31
762,3,0,265,523,0,32
763,0,0,257,522,0,31
764,0,0,250,520,0,32
765,0,0,243,519,0,31
766,3,0,237,518,0,32
767,0,0,231,517,0,31
768,0,0,228,516,0,31
769,0,0,225,516,0,31
770,3,0,223,515,0,32
771,0,0,222,515,0,31
772,0,0,220,516,0,31
773,0,0,222,517,0,31
774,3,0,223,516,0,31
775,0,0,225,515,0,31
776,0,0,227,513,0,32
777,0,0,231,508,0,31
778,3,0,233,507,0,31
779,0,0,235,505,0,31
780,0,0,238,504,0,32
781,0,0,242,506,0,31
782,0,0,245,505,0,32
783,0,0,248,505,0,31
784,0,0,252,506,0,31
785,0,0,255,508,0,31
786,3,0,260,506,0,32
787,0,0,265,504,0,31
788,0,0,273,503,0,31
789,0,0,282,500,0,31
790,3,0,290,500,0,32
791,0,0,300,499,0,31
792,0,0,312,499,0,31
793,0,0,327,499,0,31
794,1,0,344,500,0,31
795,0,0,364,502,0,31
796,0,0,384,503,0,31
797,0,0,404,504,0,31
798,3,0,424,504,0,32
799,0,0,444,505,0,31
800,0,0,462,505,0,31
801,0,0,478,505,0,31
802,3,0,494,504,0,31
803,0,0,509,505,0,31
804,0,0,524,507,0,31
805,0,0,538,509,0,31
806,3,0,550,511,0,31
807,0,0,561,513,0,31
808,0,0,569,515,0,31
809,0,0,578,517,0,31
810,3,0,585,522,0,31
811,0,0,591,526,0,31
812,0,0,597,530,0,32
813,0,0,601,536,0,30
814,3,0,604,543,0,32
815,0,0,607,551,0,31
816,0,0,609,556,0,32
817,0,0,611,560,0,32
818,3,0,613,562,0,33
819,0,0,615,564,0,32
820,0,0,616,564,0,31
821,0,0,618,565,0,31
822,3,0,620,563,0,31
823,0,0,620,561,0,31
824,0,0,622,558,0,31
825,0,0,623,554,0,31
826,0,0,624,549,0,32
827,0,0,625,547,0,31
828,0,0,627,544,0,31
829,0,0,628,544,0,31
830,3,0,628,542,0,32
831,0,0,629,539,0,31
832,0,0,631,536,0,31
833,0,0,631,531,0,31
834,3,0,632,527,0,31
835,0,0,632,523,0,31
836,0,0,632,521,0,32
837,0,0,632,520,0,31
838,1,0,630,520,0,32
839,0,0,630,519,0,31
840,0,0,627,519,0,31
841,0,0,625,520,0,32
842,3,0,622,521,0,32
843,0,0,619,523,0,31
844,0,0,615,524,0,32
845,0,0,612,525,0,31
846,3,0,609,526,0,32
847,0,0,606,526,0,31
848,0,0,604,526,0,32
849,0,0,601,526,0,31
850,3,0,598,526,0,32
851,0,0,595,526,0,31
852,0,0,593,524,0,31
853,0,0,591,522,0,31
854,3,0,588,519,0,32
855,0,0,585,518,0,31
856,0,0,582,518,0,31
857,0,0,579,515,0,31
858,1,0,574,514,0,32
859,0,0,570,512,0,31
860,0,0,565,510,0,31
861,0,0,559,506,0,31
862,3,0,554,505,0,32
863,0,0,548,505,0,31
864,0,0,543,504,0,32
865,0,0,538,506,0,31
866,3,0,533,506,0,31
867,0,0,528,505,0,31
868,0,0,524,505,0,32
869,0,0,520,505,0,31
870,0,0,517,507,0,32
871,0,0,513,507,0,31
872,0,0,510,510,0,31
873,0,0,508,512,0,31
874,3,0,504,513,0,32
875,0,0,503,512,0,31
876,0,0,500,510,0,32
877,0,0,499,508,0,31
878,3,0,497,504,0,32
879,0,0,496,504,0,31
880,0,0,494,504,0,31
881,0,0,493,505,0,31
882,1,0,492,504,0,31
883,0,0,492,505,0,31
884,0,0,491,507,0,31
885,0,0,492,507,0,31
886,3,0,495,505,0,32
887,0,0,497,505,0,31
888,0,0,502,506,0,32
889,0,0,506,508,0,31
890,3,0,510,508,0,32
891,0,0,514,509,0,31
892,0,0,519,511,0,32
893,0,0,522,515,0,31
894,3,0,525,519,0,31
895,0,0,529,524,0,31
896,0,0,532,530,0,32
897,0,0,535,536,0,31
898,3,0,537,540,0,31
899,0,0,540,546,0,32
900,0,0,541,551,0,31
901,0,0,542,557,0,31
902,1,0,543,560,0,31
903,0,0,544,560,0,31
904,0,0,544,563,0,31
905,0,0,545,564,0,32
906,3,0,547,565,0,32
907,0,0,550,564,0,31
908,0,0,553,564,0,31
909,0,0,556,563,0,31
910,3,0,559,562,0,31
911,0,0,564,560,0,31
912,0,0,567,556,0,32
913,0,0,571,551,0,31
914,0,0,575,547,0,32
915,0,0,576,543,0,31
916,0,0,579,540,0,31
917,0,0,581,539,0,31
918,3,0,584,536,0,32
919,0,0,586,534,0,31
920,0,0,587,533,0,31
921,0,0,588,532,0,31
922,3,0,589,530,0,32
923,0,0,590,531,0,31
924,0,0,591,531,0,32
925,0,0,592,532,0,31
926,3,0,595,533,0,32
927,0,0,597,535,0,31
928,0,0,600,536,0,32
929,0,0,601,536,0,31
930,3,0,602,537,0,32
931,0,0,603,539,0,31
932,0,0,602,539,0,32
933,0,0,602,536,0,31
934,3,0,600,536,0,32
935,0,0,600,537,0,31
936,0,0,597,540,0,31
937,0,0,595,541,0,31
938,3,0,592,542,0,32
939,0,0,590,543,0,31
940,0,0,587,544,0,31
941,0,0,583,541,0,31
942,3,0,579,537,0,31
943,0,0,575,532,0,32
944,0,0,571,529,0,31
945,0,0,566,526,0,31
946,1,0,561,521,0,31
947,0,0,557,519,0,31
948,0,0,553,515,0,31
949,0,0,549,514,0,31
950,3,0,545,513,0,32
951,0,0,542,512,0,31
952,0,0,539,511,0,32
953,0,0,537,511,0,31
954,3,0,536,511,0,32
955,0,0,534,510,0,31
956,0,0,532,509,0,31
957,0,0,530,510,0,31
958,0,0,527,509,0,32
959,0,0,525,508,0,31
960,0,0,524,508,0,32
961,0,0,523,508,0,31
962,3,0,522,506,0,31
963,0,0,521,505,0,31
964,0,0,521,505,0,32
965,0,0,521,504,0,31
966,3,0,520,504,0,31
967,0,0,521,504,0,31
968,0,0,521,505,0,32
969,0,0,522,504,0,31
970,3,0,521,501,0,32
971,0,0,521,498,0,32
972,0,0,519,496,0,31
973,0,0,519,497,0,31
974,3,0,519,497,0,31
975,0,0,519,495,0,31
976,0,0,518,496,0,31
977,0,0,517,499,0,31
978,3,0,516,502,0,31
979,0,0,515,505,0,32
980,0,0,514,506,0,32
981,0,0,513,510,0,31
982,3,0,512,514,0,31
983,0,0,511,518,0,31
984,0,0,510,521,0,31
985,0,0,508,524,0,31
986,3,0,505,529,0,32
987,0,0,503,536,0,31
988,0,0,499,543,0,32
989,0,0,496,550,0,31
990,1,0,493,556,0,31
991,0,0,492,562,0,31
992,0,0,490,566,0,31
993,0,0,488,569,0,31
994,3,0,486,572,0,32
995,0,0,483,572,0,32
996,0,0,480,574,0,32
