index,acc_x,acc_z,resp,pzt,eda,emg
93,591,459,521,496,25,33
94,592,458,527,490,25,33
95,591,458,532,487,25,33
96,591,459,537,484,25,32
97,591,458,543,485,25,33
98,591,458,548,488,25,33
99,591,458,554,490,25,33
100,591,458,559,492,25,33
101,591,458,563,496,25,33
102,592,458,568,500,25,33
103,591,458,572,506,25,33
104,591,457,574,511,25,33
105,591,458,576,514,25,33
106,591,457,577,515,25,33
107,591,457,580,517,25,33
108,591,458,583,517,25,33
109,592,459,585,520,25,33
110,592,458,587,521,25,33
111,591,458,589,519,25,33
112,591,458,591,516,25,33
113,591,458,594,516,25,33
114,592,458,596,515,25,33
115,591,459,598,515,25,33
116,591,458,600,513,25,33
117,591,458,602,509,25,33
118,592,458,603,505,25,33
119,591,457,604,501,25,33
120,591,457,605,499,25,33
121,591,458,606,494,25,33
122,592,458,606,490,25,33
123,591,458,606,487,25,33
124,591,457,606,485,25,33
125,591,458,606,482,25,33
126,591,458,606,480,25,33
127,591,458,606,480,25,33
128,591,458,606,482,25,33
129,591,458,605,483,25,33
130,592,457,606,486,25,33
131,591,458,605,487,25,33
132,591,458,604,487,25,33
133,591,458,604,488,25,33
134,592,458,604,488,25,33
135,591,459,604,486,25,33
136,591,457,604,483,25,33
137,591,458,605,482,25,33
138,592,458,607,483,25,33
139,591,458,608,484,25,33
140,591,458,608,487,25,33
141,591,457,607,486,25,33
142,591,458,607,485,25,33
143,590,458,606,485,25,33
144,591,459,605,485,25,33
145,591,458,604,485,25,33
146,592,457,601,484,25,33
147,591,457,599,484,25,33
148,592,457,596,482,25,33
149,591,458,594,481,25,33
150,590,458,592,480,25,33
151,591,458,590,476,25,33
152,591,458,587,476,25,33
153,591,458,583,476,25,33
154,592,457,580,476,25,33
155,591,458,577,478,25,33
156,591,458,575,481,25,33
157,591,458,574,487,25,33
158,591,458,574,495,25,33
159,591,458,575,504,25,33
160,591,458,579,517,25,33
161,591,458,583,531,25,33
162,591,457,587,544,25,33
163,591,458,591,558,25,33
164,590,458,593,570,25,33
165,590,457,595,579,25,33
166,591,458,596,586,25,33
167,591,457,597,590,25,33
168,591,457,596,590,25,33
169,591,457,595,587,25,33
170,592,458,593,580,25,33
171,591,458,590,574,25,33
172,591,457,587,566,25,33
173,591,457,583,557,25,33
174,592,458,579,551,25,33
175,591,458,575,543,25,33
176,591,458,572,536,25,33
177,591,457,568,529,25,33
178,591,458,563,523,25,33
179,591,457,559,516,25,33
180,591,457,555,509,25,33
181,591,458,550,505,25,33
182,591,457,545,502,25,33
183,591,457,541,500,25,33
184,591,458,537,499,25,33
185,591,458,534,497,25,33
186,592,458,531,496,25,33
187,591,458,529,495,25,33
188,590,457,528,496,25,33
189,590,457,527,498,25,33
190,592,458,526,502,25,33
191,591,457,525,507,25,33
192,591,458,524,511,25,33
193,591,457,523,516,25,33
194,591,458,521,521,25,33
195,591,457,520,523,25,33
196,591,457,519,524,25,33
197,590,458,519,525,25,33
198,591,458,518,524,25,33
199,591,459,518,522,25,33
200,591,457,518,518,25,33
201,591,457,519,514,25,33
202,591,457,520,511,25,33
203,591,458,521,507,25,33
204,591,457,523,503,25,33
205,591,457,526,497,25,33
206,591,457,528,493,25,33
207,591,457,531,489,25,33
208,591,457,535,488,25,33
209,591,458,539,487,25,33
210,591,457,543,487,25,33
211,591,458,547,488,25,33
212,591,457,551,489,25,33
213,591,457,555,489,25,33
214,590,458,558,489,25,33
215,591,457,561,488,25,33
216,591,457,563,487,25,32
217,591,457,565,487,25,33
218,592,457,566,484,25,33
219,591,457,565,484,25,33
220,591,458,565,484,25,33
221,591,458,564,483,25,33
222,592,458,563,483,25,33
223,591,458,561,481,25,33
224,591,457,560,481,25,33
225,590,458,558,483,25,33
226,592,456,557,484,25,33
227,591,457,555,484,25,33
228,591,458,553,483,25,33
229,591,457,551,483,25,33
230,591,457,549,483,25,33
231,590,459,547,482,25,33
232,591,459,544,483,25,33
233,591,458,541,484,25,33
234,592,457,538,484,25,33
235,591,458,535,483,25,33
236,591,458,531,483,25,33
237,591,458,526,485,25,33
238,591,457,521,489,25,33
239,591,457,517,493,25,33
240,591,457,513,500,25,33
241,591,458,508,509,25,33
242,591,457,503,519,25,33
243,591,457,498,528,25,33
244,591,458,493,540,25,33
245,591,458,487,553,25,33
246,591,458,482,566,25,33
247,591,457,476,576,25,33
248,591,458,470,583,25,33
249,591,457,464,587,25,33
250,591,457,458,588,25,33
251,591,458,452,586,25,33
252,591,457,446,581,25,33
253,591,457,440,574,25,33
254,592,459,433,564,25,33
255,591,458,427,556,25,33
256,591,458,421,547,25,33
257,591,458,415,539,25,33
258,591,458,409,531,25,33
259,591,458,404,525,25,33
260,591,457,399,521,25,33
261,591,458,394,516,25,33
262,591,458,389,509,25,33
263,591,457,384,502,25,33
264,590,458,379,496,25,33
265,591,458,374,493,25,33
266,591,458,369,490,25,33
267,591,457,364,490,25,33
268,591,457,360,491,25,33
269,590,458,356,492,25,33
270,591,459,352,495,25,33
271,591,458,348,499,25,33
272,591,458,344,505,25,33
273,591,459,342,508,25,33
274,591,457,337,512,25,33
275,591,457,335,515,25,33
276,591,457,331,517,25,33
277,590,457,328,518,25,33
278,592,458,325,520,25,33
279,591,458,322,522,25,33
280,591,457,319,523,25,33
281,591,457,315,521,25,33
282,591,457,313,518,25,33
283,591,458,310,515,25,33
284,591,458,307,513,25,33
285,591,458,306,510,25,33
286,592,458,303,508,25,33
287,591,458,302,504,25,33
288,591,457,300,502,25,33
289,591,458,299,500,25,33
290,591,458,296,498,25,33
291,591,458,295,496,25,33
292,590,458,294,493,25,33
293,591,457,292,491,25,33
294,591,458,291,488,25,33
295,591,458,290,486,25,33
296,591,457,290,482,25,33
297,591,457,289,479,25,33
298,592,457,289,476,25,33
299,591,458,289,477,25,33
300,591,457,289,478,25,33
301,591,457,289,479,25,33
302,591,458,288,481,25,33
303,591,457,288,480,25,33
304,591,458,289,482,25,33
305,591,457,289,485,25,33
306,591,459,289,487,25,33
307,591,457,290,487,25,33
308,591,458,291,487,25,33
309,592,459,289,487,25,33
310,592,457,289,485,25,33
311,591,458,288,484,25,33
312,591,458,287,483,25,33
313,591,457,287,481,25,33
314,592,458,286,480,25,33
315,591,457,286,480,25,33
316,591,458,284,481,25,33
317,591,458,284,480,25,33
318,592,458,283,480,25,33
319,590,458,283,480,25,33
320,591,457,282,480,25,33
321,591,458,281,482,25,33
322,591,458,281,487,25,33
323,591,458,281,495,25,33
324,591,458,280,504,25,33
325,591,457,280,516,25,33
326,591,459,279,529,25,33
327,591,458,279,542,25,33
328,591,458,279,556,25,33
329,591,457,278,568,25,33
330,591,456,278,577,25,33
331,591,459,279,583,25,33
332,591,460,280,588,25,33
333,591,459,281,586,25,33
334,592,457,283,583,25,33
335,591,455,284,579,25,33
336,591,457,286,575,25,32
337,591,459,286,569,25,33
338,592,459,287,562,25,33
339,591,459,289,555,25,33
340,591,457,289,547,25,33
341,591,456,291,540,25,33
342,592,458,293,533,25,33
343,591,458,294,527,25,33
344,592,458,295,520,25,33
345,592,459,297,514,25,33
346,591,458,299,508,25,33
347,591,459,302,503,25,33
348,590,459,304,499,25,33
349,592,459,306,499,25,33
350,593,459,309,497,25,33
351,591,457,310,496,25,33
352,591,459,313,496,25,33
353,593,460,314,499,25,33
354,594,459,318,501,25,33
355,592,459,321,504,25,33
356,591,461,325,508,25,33
357,593,462,328,512,25,33
358,594,460,333,515,25,33
359,593,459,337,518,25,33
360,594,462,341,519,25,33
361,593,463,347,519,25,33
362,593,462,354,518,25,33
363,593,462,361,518,25,33
364,593,459,369,516,25,33
365,593,460,377,514,25,33
366,594,461,385,511,25,33
367,594,461,392,509,25,33
368,594,464,399,507,25,33
369,594,464,407,505,25,33
370,595,462,416,503,25,33
371,592,462,424,499,25,33
372,593,462,433,498,25,33
373,595,462,441,495,25,33
374,595,463,448,493,25,33
375,594,463,455,489,25,33
376,595,464,463,487,25,32
377,594,463,470,488,25,33
378,596,464,480,488,25,33
379,596,463,490,486,25,33
380,595,466,499,484,25,33
381,593,465,510,484,25,33
382,596,467,519,484,25,33
383,595,464,527,485,25,33
384,595,463,536,485,25,33
385,595,464,543,486,25,33
386,597,465,552,486,25,33
387,596,467,560,487,25,33
388,596,466,568,486,25,33
389,596,465,575,483,25,33
390,597,464,580,481,25,33
391,595,466,586,479,25,33
392,594,466,591,479,25,33
393,597,468,595,480,25,33
394,598,465,600,483,25,33
395,597,466,604,484,25,33
396,597,465,608,487,25,33
397,595,468,611,490,25,33
398,597,470,615,495,25,33
399,597,467,620,501,25,33
400,597,465,624,510,25,33
401,597,465,628,522,25,33
402,598,467,631,536,25,33
403,598,469,634,550,25,33
404,599,470,637,567,25,33
405,599,472,639,580,25,33
406,598,470,640,591,25,33
407,596,469,642,602,25,33
408,598,471,644,608,25,33
409,599,468,646,615,25,33
410,599,469,647,616,25,33
411,599,470,647,613,25,33
412,598,471,647,608,25,32
413,599,471,647,601,25,33
414,600,472,646,594,25,33
415,600,472,644,585,25,33
416,597,471,641,578,25,33
417,599,472,638,568,25,33
418,600,471,633,560,25,33
419,599,472,627,552,25,33
420,599,473,622,545,25,33
421,599,473,615,539,25,32
422,600,473,608,533,25,33
423,599,471,600,528,25,33
424,600,473,592,525,25,33
425,599,473,583,520,25,33
426,600,473,575,517,25,33
427,600,474,566,515,25,33
428,600,473,557,514,25,33
429,599,473,548,514,25,33
430,600,473,540,514,25,33
431,600,472,532,517,25,33
432,600,469,525,519,25,33
433,600,469,518,521,25,33
434,599,475,510,523,25,33
435,599,479,503,525,25,33
436,600,480,496,526,25,33
437,600,475,490,527,25,33
438,600,469,483,528,25,33
439,600,469,477,527,25,33
440,600,473,471,524,25,33
441,600,477,464,521,25,33
442,601,478,459,517,25,33
443,600,474,453,514,25,33
444,600,472,448,510,25,33
445,600,471,442,505,25,33
446,601,473,437,503,25,33
447,600,475,432,501,25,33
448,600,477,428,500,25,33
449,600,475,424,498,25,33
450,600,473,420,495,25,33
451,600,471,416,495,25,32
452,600,472,412,493,25,32
453,600,474,409,491,25,33
454,600,476,406,490,25,33
455,600,475,404,490,25,33
456,600,473,402,488,25,33
457,601,473,401,486,25,33
458,600,473,399,486,25,33
459,600,474,399,487,25,33
460,601,475,399,486,25,33
461,600,474,399,487,25,33
462,601,474,400,487,25,33
463,601,473,401,486,25,33
464,600,473,401,486,25,33
465,599,473,400,484,25,33
466,601,474,399,483,25,33
467,599,473,399,482,25,33
468,600,475,399,483,25,33
469,600,475,398,483,25,33
470,600,474,398,480,25,33
471,600,473,397,480,25,33
472,600,472,396,481,25,33
473,600,473,396,481,25,33
474,600,474,396,482,25,33
475,600,475,396,483,25,33
476,600,475,396,484,25,33
477,600,473,397,485,25,33
478,600,472,397,488,25,33
479,600,473,398,491,25,33
480,600,473,398,498,25,33
481,600,474,399,507,25,33
482,600,474,399,518,25,33
483,600,474,401,529,25,33
484,600,473,403,543,25,33
485,600,473,404,556,25,33
486,601,473,405,570,25,33
487,600,474,405,580,25,33
488,600,474,405,591,25,33
489,600,474,405,597,25,33
490,600,473,406,601,25,33
491,599,473,407,601,25,33
492,600,473,408,600,25,33
493,600,475,409,595,25,33
494,600,474,411,588,25,33
495,600,474,412,581,25,33
496,600,473,414,571,25,33
497,600,473,415,563,25,33
498,600,474,416,553,25,33
499,600,475,417,546,25,33
500,600,476,418,540,25,33
501,600,474,419,534,25,33
502,601,472,419,528,25,33
503,600,472,419,521,25,33
504,600,474,418,514,25,33
505,600,476,416,511,25,33
506,601,476,414,509,25,33
507,600,475,411,508,25,33
508,600,473,408,508,25,33
509,600,472,406,509,25,33
510,601,473,403,508,25,33
511,600,475,401,508,25,33
512,600,476,399,510,25,33
513,600,475,398,513,25,33
514,600,474,396,516,25,33
515,600,475,395,519,25,33
516,600,473,395,519,25,33
517,600,473,394,519,25,33
518,601,474,394,521,25,33
519,600,474,394,524,25,33
520,600,475,395,524,25,33
521,600,475,396,527,25,33
522,601,475,396,528,25,33
523,600,475,398,531,25,33
524,601,473,399,530,25,33
525,600,474,400,527,25,33
526,601,475,400,525,25,33
527,600,476,400,520,25,33
528,600,475,399,513,25,33
529,600,474,399,507,25,33
530,601,474,397,500,25,33
531,600,473,395,496,25,33
532,600,475,394,494,25,33
533,600,475,393,490,25,33
534,600,475,391,488,25,33
535,600,475,389,487,25,33
536,601,474,387,486,25,33
537,600,473,384,484,25,33
538,601,475,382,483,25,33
539,600,475,378,483,25,33
540,600,475,376,484,25,33
541,600,475,372,485,25,33
542,600,474,368,487,25,33
543,600,475,364,488,25,33
544,600,475,361,490,25,33
545,601,475,357,489,25,33
546,601,475,354,488,25,33
547,600,475,350,487,25,33
548,601,475,345,487,25,33
549,600,475,342,486,25,33
550,601,474,338,486,25,33
551,600,475,334,485,25,33
552,600,475,330,483,25,33
553,600,475,327,484,25,33
554,601,474,323,483,25,33
555,600,474,319,483,25,33
556,600,475,316,480,25,33
557,600,475,313,479,25,33
558,601,475,310,478,25,33
559,600,475,307,478,25,33
560,600,475,303,477,25,33
561,600,474,300,479,25,33
562,602,475,296,481,25,33
563,600,475,294,487,25,33
564,600,474,291,496,25,33
565,600,475,289,507,25,33
566,601,475,288,520,25,33
567,600,475,287,534,25,33
568,599,475,286,548,25,33
569,600,475,285,563,25,33
570,601,475,284,575,25,33
571,600,475,284,585,25,33
572,600,475,284,592,25,33
573,600,475,284,595,25,33
574,601,475,283,596,25,33
575,600,475,284,593,25,33
576,601,476,284,588,25,33
577,600,475,284,582,25,33
578,600,474,284,573,25,33
579,600,475,283,564,25,33
580,600,474,283,556,25,33
581,600,475,282,548,25,33
582,600,475,283,539,25,33
583,600,475,282,529,25,33
584,600,474,282,522,25,33
585,600,474,281,518,25,33
586,600,473,281,514,25,33
587,599,474,281,510,25,33
588,600,474,281,507,25,33
589,601,475,281,502,25,33
590,600,476,282,499,25,33
591,599,474,283,498,25,33
592,600,476,283,499,25,33
593,600,475,284,499,25,33
594,601,473,284,501,25,33
595,600,474,285,504,25,33
596,600,475,284,506,25,33
597,600,476,286,508,25,33
598,602,475,286,510,25,33
599,601,476,287,511,25,33
600,600,475,289,511,25,33
601,600,475,291,514,25,33
602,601,476,295,516,25,33
603,601,476,295,518,25,33
604,601,476,298,518,25,33
605,601,476,300,517,25,33
606,601,475,301,516,25,33
607,601,476,302,514,25,33
608,601,476,304,512,25,33
609,600,476,304,508,25,33
610,601,476,305,504,25,33
611,600,475,305,500,25,33
612,600,476,306,497,25,33
613,601,476,307,493,25,33
614,601,477,310,491,25,33
615,601,477,312,487,25,33
616,601,476,314,485,25,33
617,601,476,317,483,25,33
618,601,476,319,483,25,33
619,601,476,323,483,25,33
620,600,477,326,484,25,33
621,600,476,329,483,25,33
622,601,476,332,480,25,33
623,600,476,335,480,25,33
624,600,476,337,480,25,33
625,599,476,340,481,25,33
626,602,476,342,482,25,33
627,600,476,344,483,25,33
628,601,476,348,485,25,33
629,601,476,352,488,25,33
630,601,476,355,489,25,33
631,601,476,359,490,25,33
632,601,476,364,487,25,33
633,601,477,371,486,25,33
634,601,476,379,484,25,33
635,601,476,388,484,25,33
636,601,476,397,483,25,33
637,600,476,408,482,25,33
638,601,476,420,482,25,33
639,600,476,432,480,25,33
640,601,476,442,480,25,33
641,601,476,453,482,25,33
642,603,476,462,482,25,33
643,600,476,472,482,25,33
644,601,476,482,483,25,33
645,600,476,492,484,25,33
646,601,476,503,487,25,33
647,601,477,513,494,25,33
648,601,476,522,503,25,33
649,600,476,531,514,25,33
650,601,476,540,527,25,33
651,600,475,549,540,25,33
652,601,476,558,553,25,33
653,600,476,566,567,25,33
654,602,476,575,576,25,33
655,601,476,583,585,25,33
656,600,475,589,590,25,33
657,600,476,595,594,25,33
658,601,476,601,595,25,33
659,598,475,608,593,25,33
660,601,475,613,589,25,33
661,603,476,620,583,25,33
662,603,477,626,574,25,33
663,600,475,631,566,25,33
664,601,475,636,557,25,33
665,600,475,640,549,25,33
666,601,475,645,542,25,33
667,600,475,648,534,25,33
668,600,475,651,527,25,33
669,600,474,654,521,25,33
670,601,474,656,516,25,33
671,600,475,659,511,25,33
672,601,475,662,506,25,33
673,601,476,665,503,25,33
674,599,476,667,500,25,33
675,601,476,670,499,25,33
676,600,475,672,499,25,33
677,601,476,673,502,25,33
678,601,476,675,506,25,33
679,601,476,676,511,25,33
680,600,477,678,515,25,33
681,600,476,679,517,25,33
682,602,477,681,521,25,33
683,600,476,682,524,25,33
684,601,476,684,526,25,33
685,601,477,683,527,25,33
686,602,479,682,527,25,33
687,600,479,681,526,25,33
688,601,479,681,524,25,33
689,601,477,681,519,25,33
690,601,476,681,516,25,33
691,601,476,683,513,25,33
692,601,478,684,510,25,33
693,602,480,684,505,25,33
694,602,479,685,501,25,33
695,601,477,685,497,25,33
696,601,476,686,495,25,33
697,602,476,688,492,25,33
698,601,476,688,489,25,33
699,601,478,689,489,25,33
700,602,478,689,487,25,33
701,601,478,688,486,25,33
702,602,477,687,485,25,33
703,601,477,685,483,25,33
704,600,478,683,481,25,33
705,602,478,681,481,25,33
706,603,478,679,482,25,33
707,602,477,678,484,25,33
708,601,477,679,485,25,33
709,601,478,679,487,25,33
710,602,478,682,485,25,33
711,601,479,684,486,25,33
712,602,479,685,486,25,33
713,603,479,687,487,25,33
714,602,478,688,487,25,33
715,602,479,690,489,25,33
716,601,479,692,489,25,33
717,602,479,693,489,25,33
718,601,478,693,487,25,33
719,601,479,692,487,25,33
720,602,479,691,487,25,33
721,601,479,689,487,25,33
722,603,479,687,486,25,33
723,602,479,684,485,25,33
724,602,478,681,483,25,33
725,602,479,676,484,25,33
726,602,479,671,487,25,33
727,601,478,665,491,25,33
728,601,479,660,501,25,33
729,601,478,655,513,25,33
730,602,478,650,526,25,33
731,601,479,644,538,25,33
732,602,479,636,551,25,33
733,602,479,625,564,25,33
734,603,479,614,578,25,33
735,602,478,604,590,25,33
736,602,479,598,600,25,33
737,602,479,594,607,25,33
738,603,478,592,612,25,33
739,602,479,590,614,25,33
740,602,480,586,610,25,33
741,602,479,583,604,25,33
742,603,479,581,596,25,33
743,602,479,579,586,25,33
744,602,479,579,575,25,33
745,601,479,579,567,25,33
746,603,479,581,559,25,33
747,602,479,583,551,25,33
748,601,480,586,543,25,33
749,601,479,588,537,25,33
750,603,479,590,532,25,33
751,602,479,591,526,25,33
752,602,479,592,523,25,33
753,601,479,592,519,25,33
754,603,479,593,518,25,33
755,602,479,594,519,25,33
756,602,479,595,520,25,33
757,601,479,597,520,25,33
758,603,479,599,519,25,33
759,602,480,600,520,25,33
760,602,480,602,520,25,33
761,602,479,603,522,25,33
762,602,479,604,524,25,33
763,602,480,604,527,25,33
764,601,480,604,527,25,33
765,602,479,604,526,25,33
766,603,480,603,524,25,33
767,602,480,603,524,25,33
768,601,480,603,522,25,33
769,602,480,603,520,25,33
770,603,479,603,518,25,33
771,602,479,603,517,25,33
772,602,480,603,513,25,33
773,602,479,604,508,25,33
774,603,480,606,505,25,33
775,602,479,607,504,25,33
776,602,480,608,504,25,33
777,602,480,609,504,25,33
778,603,480,611,504,25,33
779,602,479,611,501,25,33
780,602,480,611,499,25,33
781,603,480,613,495,25,33
782,602,480,615,492,25,33
783,603,480,616,492,25,33
784,602,480,616,490,25,33
785,603,479,615,488,25,33
786,603,480,614,486,25,33
787,602,480,612,486,25,33
788,602,480,609,485,25,33
789,601,480,607,484,25,33
790,603,480,606,486,25,33
791,602,480,605,487,25,33
792,602,480,605,488,25,33
793,603,479,605,488,25,33
794,603,480,604,487,25,33
795,602,480,604,484,25,33
796,602,479,603,484,25,33
797,602,480,604,483,25,33
798,603,480,606,483,25,33
799,601,480,606,482,25,33
800,602,480,605,480,25,33
801,602,480,605,476,25,33
802,603,480,604,473,25,33
803,602,479,603,472,25,33
804,602,479,603,472,25,33
805,602,480,602,474,25,33
806,603,480,602,474,25,33
807,602,480,602,475,25,33
808,602,480,603,475,25,33
809,602,480,602,476,25,33
810,603,479,601,475,25,33
811,602,480,600,476,25,33
812,602,480,597,478,25,33
813,602,479,595,481,25,33
814,603,480,592,485,25,33
815,601,479,589,490,25,33
816,603,480,587,497,25,33
817,603,480,586,506,25,33
818,602,479,585,519,25,33
819,602,479,586,532,25,33
820,602,478,587,547,25,33
821,601,479,587,561,25,33
822,603,479,588,576,25,33
823,602,480,588,587,25,33
824,602,479,590,595,25,33
825,602,479,591,598,25,33
826,601,479,592,596,25,33
827,601,480,594,593,25,33
828,602,479,595,589,25,33
829,602,480,598,582,25,33
830,602,479,600,575,25,33
831,602,479,602,567,25,33
832,602,480,605,560,25,33
833,601,479,608,555,25,33
834,602,480,611,547,25,33
835,602,479,615,540,25,33
836,602,479,618,534,25,33
837,601,478,622,528,25,33
838,603,479,625,522,25,33
839,602,479,627,517,25,33
840,602,479,631,513,25,33
841,601,479,632,510,25,33
842,602,479,635,509,25,33
843,602,478,636,509,25,33
844,602,478,638,509,25,33
845,601,478,640,510,25,33
846,603,478,640,511,25,33
847,601,479,641,514,25,33
848,602,479,640,518,25,33
849,601,478,639,519,25,33
850,602,479,638,521,25,33
851,602,479,635,523,25,33
852,602,479,632,524,25,33
853,602,478,630,522,25,33
854,602,478,625,522,25,33
855,602,479,622,522,25,33
856,601,479,618,522,25,33
857,601,478,614,522,25,33
858,602,478,608,519,25,33
859,601,478,603,518,25,33
860,601,479,597,513,25,33
861,602,478,591,509,25,33
862,603,478,584,505,25,33
863,601,479,577,501,25,33
864,601,479,571,496,25,33
865,601,478,563,492,25,33
866,603,478,557,488,25,33
867,602,479,549,484,25,33
868,602,479,542,481,25,33
869,601,478,534,480,25,33
870,601,478,527,477,25,33
871,602,478,519,476,25,33
872,601,479,512,475,25,33
873,602,478,505,476,25,33
874,601,479,499,476,25,33
875,602,478,493,477,25,33
876,601,478,488,478,25,33
877,602,478,483,479,25,33
878,602,477,479,479,25,33
879,601,479,476,477,25,33
880,601,478,472,472,25,33
881,601,479,468,469,25,33
882,603,478,465,468,25,33
883,601,478,462,467,25,33
884,602,478,459,468,25,33
885,601,478,456,471,25,33
886,601,479,453,472,25,33
887,601,479,451,474,25,33
888,601,478,449,476,25,33
889,602,478,447,477,25,33
890,602,479,444,477,25,33
891,602,478,443,477,25,33
892,601,478,441,477,25,33
893,601,478,439,477,25,33
894,602,479,439,476,25,33
895,601,479,438,475,25,33
896,601,478,436,475,25,33
897,601,478,434,473,25,33
898,602,479,432,470,25,33
899,602,479,430,466,25,33
900,601,479,428,465,25,33
901,601,478,425,465,25,33
902,602,479,423,464,25,33
903,602,478,422,465,25,33
904,601,478,421,465,25,33
905,601,479,419,465,25,33
906,601,479,418,466,25,33
907,601,479,417,467,25,33
908,601,478,415,470,25,33
909,601,478,413,472,25,33
910,602,478,411,476,25,33
911,601,479,410,482,25,33
912,602,478,408,488,25,33
913,601,479,407,497,25,33
914,601,479,406,507,25,33
915,601,479,406,518,25,33
916,601,478,405,529,25,33
917,602,479,403,541,25,33
918,602,479,403,552,25,33
919,600,478,402,562,25,33
920,602,478,401,569,25,33
921,602,478,401,575,25,33
922,602,478,400,577,25,33
923,601,478,400,575,25,33
924,601,478,399,570,25,33
925,601,478,399,564,25,33
926,603,478,397,559,25,33
927,601,478,397,552,25,33
928,601,478,396,545,25,33
929,601,479,395,537,25,33
930,602,478,394,530,25,33
931,601,478,393,526,25,33
932,601,478,393,520,25,33
933,602,478,392,514,25,33
934,602,477,392,510,25,33
935,601,478,391,505,25,33
936,601,478,391,503,25,33
937,601,478,391,502,25,33
938,602,478,390,502,25,33
939,601,478,390,499,25,33
940,601,478,390,498,25,33
941,601,477,389,499,25,33
942,602,478,389,499,25,33
943,601,478,388,498,25,33
944,601,477,389,500,25,33
945,601,478,389,500,25,33
946,602,478,390,502,25,33
947,601,478,391,505,25,33
948,602,478,392,507,25,33
949,601,478,394,506,25,33
950,602,477,396,506,25,33
951,601,478,397,506,25,33
952,601,478,399,504,25,33
953,601,478,401,504,25,33
954,602,477,402,503,25,33
955,602,478,403,502,25,33
956,602,478,405,499,25,33
957,601,478,406,497,25,33
958,601,477,407,496,25,33
959,601,478,408,496,25,33
960,601,477,409,492,25,33
961,601,477,411,491,25,33
962,602,478,411,488,25,33
963,601,478,412,486,25,33
964,601,478,413,486,25,33
965,601,477,414,484,25,33
966,602,477,415,483,25,33
967,601,477,415,483,25,33
968,601,478,416,480,25,33
969,601,478,417,479,25,33
970,602,478,418,478,25,33
971,601,477,419,476,25,33
972,601,477,420,475,25,33
973,601,477,421,475,25,33
974,602,477,422,475,25,33
975,601,477,423,475,25,33
976,601,478,423,475,25,33
977,601,477,424,477,25,33
978,602,477,425,478,25,33
979,601,477,427,477,25,33
980,601,477,428,478,25,33
981,601,478,428,480,25,33
982,601,478,430,480,25,33
983,601,478,432,479,25,33
984,601,477,433,478,25,33
985,601,477,435,476,25,33
986,602,477,435,474,25,33
987,601,478,436,473,25,33
988,601,477,436,473,25,33
989,601,477,435,473,25,33
990,602,478,435,474,25,33
991,601,476,435,473,25,33
992,602,477,434,473,25,33
993,601,478,435,474,25,33
994,602,478,435,474,25,33
995,601,477,435,473,25,33
996,601,478,435,471,25,33
