acc_x,acc_z,resp,pzt,eda,emg
511,615,199,560,5,35
510,614,199,556,4,31
511,614,199,551,5,35
512,614,202,544,4,29
511,614,202,537,5,35
510,615,203,529,4,30
511,614,204,521,5,36
511,614,205,511,4,30
511,614,205,501,5,39
510,614,206,492,4,31
511,614,207,485,5,37
511,614,208,478,4,30
510,614,208,472,5,36
510,614,207,468,4,30
511,614,206,465,5,37
511,614,206,460,4,30
511,614,206,456,5,35
510,614,207,453,4,30
510,614,209,451,5,36
511,615,212,451,4,27
510,614,212,452,5,38
510,614,214,455,4,29
511,615,213,456,5,36
511,614,211,456,4,30
510,615,211,456,5,36
511,614,210,455,4,30
510,614,209,451,5,36
511,615,208,449,4,30
511,615,207,448,5,36
510,615,209,444,4,30
510,615,212,441,5,35
511,614,214,439,4,29
511,615,219,436,5,36
511,614,223,435,4,29
511,614,227,433,5,36
511,614,231,434,4,31
511,614,234,440,5,36
510,614,239,452,4,30
510,613,243,472,5,36
511,614,247,502,4,30
511,614,252,541,5,36
510,614,254,588,4,30
510,614,256,641,5,36
511,614,260,696,4,29
511,614,263,750,5,37
511,614,265,801,4,29
510,615,268,846,5,36
512,614,270,880,4,30
511,614,273,905,5,36
511,614,275,920,4,30
511,614,279,925,5,36
510,615,281,921,4,30
511,614,284,910,4,36
510,614,287,893,4,30
511,615,290,871,5,36
511,614,289,847,4,30
510,614,292,821,5,36
511,614,291,796,4,30
511,615,292,774,5,37
511,614,292,753,4,30
511,615,293,733,5,36
510,614,293,714,4,30
511,614,293,697,5,36
512,614,294,681,4,30
511,615,295,665,5,36
511,615,294,646,4,30
511,615,293,627,5,36
511,614,294,608,4,30
511,613,294,590,5,36
510,614,294,575,4,30
511,614,295,563,5,36
511,614,295,554,4,30
510,615,296,549,5,36
511,614,298,543,4,31
511,614,299,540,5,36
511,614,301,539,4,30
511,614,302,542,5,36
510,614,303,544,4,30
511,615,305,545,5,36
512,615,306,545,4,30
511,614,310,545,5,36
510,614,312,543,4,30
511,615,314,541,5,36
511,614,317,538,4,30
511,615,320,534,5,36
510,614,323,528,4,30
510,614,326,522,5,36
512,614,329,515,4,30
510,614,332,507,5,36
510,614,337,499,4,30
511,614,340,492,5,36
512,614,343,486,4,31
510,614,347,476,5,36
510,614,351,470,4,30
511,615,354,463,5,36
510,614,358,457,4,30
511,614,361,451,5,36
511,614,364,446,4,30
511,614,368,441,5,36
512,614,371,438,4,30
511,614,375,434,5,35
511,614,378,431,4,30
511,614,382,426,5,36
511,614,384,422,4,30
511,614,388,419,5,36
511,614,391,416,4,30
511,614,395,415,5,37
512,613,398,412,4,30
511,614,403,410,5,37
510,614,407,408,4,30
511,613,410,406,5,36
512,614,416,403,4,30
511,614,420,401,5,36
510,614,426,399,4,30
511,614,431,396,5,36
512,615,436,392,4,30
511,614,441,391,5,37
511,614,444,389,4,29
510,614,448,389,5,36
511,615,454,388,4,30
511,615,459,386,5,36
510,615,464,386,4,30
511,615,471,385,5,36
511,614,478,384,4,30
511,614,486,384,5,36
511,614,494,383,4,30
510,614,502,382,5,36
512,613,509,380,4,32
511,615,516,380,5,36
510,615,523,379,4,31
510,615,528,377,5,36
511,614,533,377,4,30
510,614,538,376,5,36
511,615,542,377,4,30
511,614,547,377,5,36
511,614,550,377,4,30
511,614,553,379,5,35
511,614,555,381,4,31
511,614,557,382,5,36
510,614,559,383,4,28
511,614,561,383,5,36
510,614,563,381,4,29
511,614,565,380,5,37
512,613,566,380,4,32
511,614,566,382,5,33
510,614,566,390,4,28
511,614,566,403,5,33
511,614,565,424,4,28
511,614,564,454,5,32
510,614,562,493,4,29
511,614,560,541,5,39
511,614,558,595,4,13
511,614,554,654,5,37
510,614,550,711,4,37
511,615,544,765,5,47
511,615,537,813,4,32
511,614,530,852,5,35
511,614,523,880,4,34
511,614,515,894,5,31
511,614,505,897,4,11
511,614,495,892,4,37
511,615,483,876,4,14
511,615,472,855,4,32
512,614,459,828,4,41
511,614,447,800,5,36
511,614,435,770,4,14
511,614,423,742,5,63
511,614,412,714,4,15
511,615,402,690,5,59
511,614,393,667,4,36
511,614,385,646,5,44
512,614,378,628,4,29
511,615,371,611,5,35
511,614,365,594,4,61
511,614,358,579,5,63
511,614,352,563,4,22
511,614,346,549,5,28
510,615,340,536,4,27
511,614,335,524,5,25
511,614,331,513,4,43
511,614,328,507,5,0
511,614,323,503,4,24
511,614,318,502,5,21
511,613,315,502,4,29
510,614,311,503,5,35
510,614,304,505,4,19
511,614,300,506,5,47
511,614,297,508,4,27
511,615,295,512,5,35
511,614,292,515,4,13
510,614,290,515,5,50
511,614,289,514,4,42
511,615,287,510,5,40
511,614,285,507,4,28
511,614,280,502,5,57
512,614,278,495,4,22
511,614,273,486,5,60
510,615,270,476,4,28
511,614,266,466,5,30
511,614,265,457,4,23
510,615,265,449,5,40
510,615,263,441,4,32
511,615,263,435,5,21
511,614,263,428,4,39
511,614,263,422,5,28
512,614,262,416,4,38
511,615,260,411,5,27
511,614,258,406,4,31
510,614,257,405,5,36
510,614,255,404,4,16
511,614,254,404,5,49
511,615,252,406,4,20
510,615,250,407,5,43
511,614,248,407,4,32
510,615,247,406,5,37
512,614,244,407,4,38
511,614,242,408,5,34
511,614,240,408,4,31
510,614,238,408,5,40
511,614,236,407,4,32
510,615,234,406,5,32
511,614,231,404,4,34
510,614,228,402,5,37
512,615,225,402,4,32
511,614,223,402,5,35
510,614,223,402,4,29
511,614,221,400,5,36
511,614,222,401,4,31
511,614,221,403,5,33
510,615,217,403,4,40
511,614,215,404,5,35
511,614,212,404,4,29
511,615,205,403,5,34
510,613,200,401,4,31
511,615,194,398,5,35
511,614,188,394,4,30
510,615,184,390,5,34
510,614,180,386,4,26
511,614,177,383,5,34
511,614,173,381,4,45
510,614,168,380,5,33
511,614,162,380,4,28
511,614,158,379,5,47
511,614,153,379,4,29
510,614,148,378,5,36
510,614,147,379,4,30
511,614,143,380,5,36
510,614,143,381,4,30
511,614,141,383,5,35
511,614,141,384,4,31
511,614,141,387,5,38
511,615,141,387,4,29
510,615,141,387,5,36
510,614,139,387,4,30
511,615,140,387,5,36
511,614,138,387,4,30
511,614,135,387,5,36
511,614,131,386,4,31
511,615,131,385,5,35
512,615,131,384,4,30
511,614,132,382,5,34
511,614,131,381,4,33
510,614,132,383,5,34
511,614,130,393,4,30
511,615,128,414,5,36
511,614,124,447,4,30
511,614,121,489,5,36
511,615,119,540,4,30
511,614,117,595,5,36
511,614,117,655,4,27
511,614,118,715,5,35
511,614,121,771,4,29
511,614,125,822,5,36
511,614,130,862,4,30
511,614,136,891,5,35
511,614,143,906,4,30
510,614,151,910,5,36
510,615,158,902,4,30
511,614,162,886,5,36
511,614,169,864,4,30
510,614,174,835,5,36
511,614,177,802,4,30
510,614,180,769,5,36
511,615,183,737,4,30
511,614,185,707,5,35
511,614,189,680,4,30
511,614,193,655,5,36
512,614,196,635,4,31
511,614,199,615,5,36
511,614,201,599,4,30
511,614,203,582,5,35
511,614,207,567,4,30
511,614,208,552,5,36
510,614,208,540,4,30
511,615,207,528,5,35
511,614,207,518,4,30
510,614,208,510,5,36
511,615,207,504,4,30
510,614,204,502,5,36
512,614,205,503,4,30
511,614,203,505,5,35
510,614,201,508,4,30
510,614,198,511,5,36
512,614,195,516,4,30
511,615,191,522,5,35
511,614,187,527,4,30
511,615,183,530,5,36
511,614,179,533,4,30
510,614,177,532,5,35
510,614,174,530,4,30
511,615,172,527,5,36
511,614,168,521,4,30
511,615,167,515,5,36
511,614,163,507,4,32
511,615,162,499,5,35
511,614,159,489,4,30
510,614,158,479,5,36
510,615,155,470,4,30
510,614,152,462,5,35
512,614,149,453,4,30
510,614,147,446,5,35
510,614,145,442,4,30
510,615,144,437,5,37
512,614,143,431,4,30
511,614,140,427,5,35
511,615,141,423,4,30
510,614,140,420,5,35
511,614,137,419,4,31
510,615,137,416,5,35
510,614,136,414,4,30
511,614,137,413,5,35
511,614,135,409,4,34
510,614,134,407,5,35
510,614,134,407,4,30
511,615,137,406,5,36
510,614,138,406,4,29
510,615,142,405,5,31
511,614,142,406,4,32
511,614,142,406,5,37
511,614,139,406,4,29
511,615,136,408,5,41
510,614,136,409,4,40
511,614,135,411,5,27
511,615,132,412,4,43
510,614,129,412,5,22
510,614,130,413,4,45
511,614,131,413,5,30
511,614,131,409,4,33
511,614,135,408,5,0
511,614,136,406,4,24
510,614,141,406,5,43
511,615,143,403,4,24
510,614,149,402,5,25
510,614,152,400,4,16
511,614,157,398,5,35
511,614,161,397,4,43
511,614,165,397,5,34
511,614,168,396,4,44
510,614,172,395,5,28
511,615,175,393,4,46
511,615,178,393,5,22
510,614,182,392,4,63
511,614,186,391,5,19
512,614,190,390,4,20
510,614,195,388,5,38
511,614,202,387,4,6
511,614,208,386,5,36
511,614,215,385,4,10
511,615,220,386,5,48
510,615,227,387,4,18
511,615,234,387,5,63
512,614,240,388,4,20
511,615,246,389,5,18
511,614,253,389,4,30
511,615,258,390,5,32
511,614,265,393,4,25
510,614,270,400,5,63
510,614,276,412,4,28
511,614,280,432,5,29
511,615,285,461,4,21
511,614,289,503,5,44
511,614,294,554,4,63
511,614,296,611,5,24
511,614,299,673,4,53
510,614,301,735,5,35
510,614,302,793,4,22
511,614,303,842,5,36
512,614,303,881,4,32
511,615,304,906,5,33
510,614,304,920,4,31
510,614,304,922,5,48
512,615,304,913,4,15
511,614,301,892,5,55
511,615,299,866,4,22
511,614,297,834,5,33
512,614,295,802,4,26
510,615,293,768,5,32
511,615,291,734,4,31
511,614,289,702,5,29
511,615,286,672,4,53
510,615,283,647,5,33
511,614,279,626,4,29
511,614,275,606,5,32
512,614,272,588,4,29
511,614,267,571,5,47
511,614,263,556,4,13
511,615,259,541,5,25
511,613,252,529,4,29
511,615,244,520,5,35
511,614,238,513,4,31
511,615,232,509,5,36
512,614,227,507,4,22
511,614,223,505,5,44
511,615,222,507,4,29
511,614,220,509,5,36
512,614,217,513,4,30
510,615,214,518,5,34
511,614,210,523,4,38
510,614,206,528,5,48
512,614,204,533,4,31
511,615,199,535,5,37
511,614,194,537,4,37
511,614,193,536,5,34
511,614,189,534,4,31
510,614,188,530,5,36
510,614,186,524,4,33
511,614,186,515,5,30
511,614,186,506,4,30
510,614,186,496,5,35
510,614,186,487,4,31
511,614,188,476,5,37
512,614,190,466,4,30
511,614,190,459,5,35
511,614,192,451,4,28
510,614,193,445,5,33
511,614,195,440,4,32
510,614,198,436,5,35
511,614,199,433,4,31
510,615,200,430,5,35
512,614,202,426,4,31
510,615,204,424,5,35
511,614,205,423,4,31
511,615,208,423,5,35
512,614,210,424,4,32
511,615,213,423,5,35
510,615,216,422,4,30
510,615,220,421,5,35
511,613,222,422,4,31
510,613,224,422,5,35
510,613,226,422,4,31
511,615,229,422,5,35
512,615,230,421,4,31
512,615,230,419,5,34
511,616,232,419,4,30
510,612,233,419,5,35
511,614,235,417,4,30
510,613,235,418,5,35
511,612,235,416,4,31
510,616,236,414,5,35
511,611,235,413,4,31
510,616,235,410,5,35
511,613,235,409,4,31
510,612,235,408,5,33
512,615,235,405,4,31
510,614,236,404,5,35
511,614,236,404,4,31
511,614,237,403,5,35
510,614,237,401,4,31
511,615,236,399,5,35
510,615,236,399,4,30
511,614,236,398,5,35
511,613,237,397,4,31
511,614,238,395,5,35
511,614,239,392,4,31
511,615,241,390,5,35
511,614,243,390,4,31
511,614,245,388,5,35
511,614,246,387,4,31
511,615,248,385,5,35
512,614,248,387,4,31
511,614,248,388,5,35
511,614,248,395,4,31
511,615,247,404,5,35
511,614,247,420,4,31
510,614,247,446,5,35
511,614,250,483,4,31
511,615,249,530,5,35
511,614,252,588,4,31
510,614,252,651,5,35
511,614,257,716,4,30
511,615,259,782,5,35
511,615,262,841,4,31
511,614,259,891,5,35
510,615,257,927,4,31
511,614,254,951,5,35
511,614,250,962,4,31
511,615,246,960,5,35
511,614,244,946,4,31
511,614,244,921,5,35
512,614,246,891,4,31
511,614,249,855,5,35
511,614,254,819,4,31
510,614,261,783,5,35
511,615,267,748,4,31
511,614,274,718,5,35
510,615,279,689,4,30
510,614,285,665,5,35
511,614,287,643,4,31
510,615,292,625,5,35
511,615,295,609,4,31
511,614,297,594,5,35
511,614,299,579,4,31
510,615,300,564,5,35
511,614,300,553,4,31
511,614,301,543,5,35
512,614,300,535,4,31
511,614,301,527,5,35
511,614,302,523,4,31
511,614,303,521,5,35
511,614,303,523,4,31
510,615,304,527,5,35
510,614,304,532,4,31
510,614,303,540,5,35
511,614,299,546,4,31
511,614,297,551,5,35
511,614,295,555,4,31
510,615,291,556,5,35
511,614,289,556,4,31
510,614,288,552,5,35
511,614,286,547,4,31
511,614,283,541,5,35
510,614,279,532,4,31
510,614,274,525,5,35
510,614,269,515,4,31
511,614,263,506,5,35
512,614,258,495,4,30
510,614,253,485,5,35
510,614,247,475,4,31
510,614,243,465,5,35
511,614,239,457,4,31
511,615,232,449,5,35
511,614,229,446,4,31
511,614,227,441,5,35
512,615,224,436,4,31
511,614,221,433,5,35
510,614,217,429,4,31
511,615,215,427,5,35
512,614,213,425,4,31
511,615,210,423,5,35
511,614,209,422,4,31
510,614,207,422,5,35
511,614,208,422,4,31
510,613,207,423,5,35
510,614,207,422,4,31
511,615,206,423,5,35
512,614,205,421,4,31
511,614,204,418,5,35
510,614,201,414,4,31
511,614,201,414,5,35
511,614,199,413,4,31
510,614,198,413,5,35
510,614,198,414,4,31
511,615,200,414,5,35
512,614,200,413,4,31
510,614,201,412,5,35
510,614,200,412,4,31
511,615,199,411,5,35
512,614,195,408,4,31
510,614,192,406,5,35
511,614,187,403,4,31
511,615,186,401,5,35
511,614,184,400,4,31
511,614,181,400,5,35
510,614,182,400,4,31
511,615,184,398,5,35
511,614,185,397,4,31
511,615,187,395,5,35
511,614,187,394,4,31
511,614,190,395,5,35
511,614,192,395,4,31
510,614,194,393,5,35
510,614,196,391,4,31
510,615,197,388,5,35
511,615,199,387,4,31
510,615,200,386,5,35
511,614,200,387,4,31
511,614,200,393,5,35
512,614,200,403,4,31
510,614,199,422,5,35
511,614,199,451,4,31
511,614,198,492,5,35
512,614,197,546,4,31
511,615,197,609,5,35
511,615,196,678,4,31
510,614,194,749,5,35
511,614,194,818,4,31
510,614,190,879,5,35
511,614,190,929,4,31
510,614,188,964,5,35
512,614,186,972,4,31
510,614,185,972,5,35
511,614,183,972,4,31
511,615,181,972,5,35
511,614,178,963,4,31
511,615,174,932,5,35
511,614,170,896,4,30
511,614,167,857,5,33
512,614,164,819,4,32
511,614,160,784,5,33
511,615,155,752,4,36
511,615,150,723,5,32
512,613,144,699,4,35
510,615,141,676,5,26
511,614,134,657,4,30
511,614,130,640,5,37
512,614,126,623,4,25
510,615,121,608,5,20
510,614,118,593,4,63
511,615,113,580,5,35
511,614,108,569,4,33
511,614,103,562,5,37
510,614,99,556,4,24
511,614,94,551,5,30
512,614,89,550,4,56
511,614,85,552,5,12
511,614,81,557,4,22
511,614,79,564,5,28
512,614,78,569,4,30
511,614,75,575,5,46
510,614,72,581,4,19
511,615,70,586,5,54
512,614,69,588,4,25
510,614,70,588,5,63
510,614,72,585,4,25
511,615,73,580,5,35
511,614,74,572,4,25
510,615,73,564,5,37
510,615,72,553,4,16
511,614,67,543,5,21
511,615,65,531,4,21
511,614,62,517,5,32
511,614,58,503,4,28
511,614,56,489,5,28
511,615,55,477,4,57
511,614,54,464,5,51
511,615,55,455,4,21
511,614,57,447,5,40
511,614,59,440,4,55
511,614,61,433,5,41
511,615,62,428,4,63
511,614,66,424,5,24
511,614,67,419,4,55
510,615,72,418,5,27
511,614,78,419,4,45
511,614,80,419,5,31
511,615,83,420,4,25
510,614,85,420,5,40
511,614,87,420,4,32
511,614,89,422,5,32
511,614,89,421,4,29
511,614,90,421,5,45
511,614,91,420,4,26
511,614,93,419,5,33
510,614,95,418,4,32
510,614,95,418,5,22
510,614,96,416,4,4
511,615,96,414,5,20
511,614,96,413,4,30
511,614,99,412,5,36
511,615,101,411,4,28
511,615,103,408,5,41
511,614,107,403,4,60
510,614,108,400,5,39
510,615,113,397,4,25
510,615,116,393,5,34
513,614,120,390,4,31
511,615,124,387,5,35
511,615,126,385,4,34
510,614,129,387,5,34
511,615,130,391,4,31
511,614,130,402,5,33
511,614,131,423,4,32
511,614,131,454,5,39
511,615,130,496,4,29
510,614,131,551,5,34
511,614,131,615,4,31
510,615,129,681,5,33
511,614,127,749,4,32
510,614,124,813,5,34
510,614,124,868,4,25
511,614,123,912,5,30
512,614,122,942,4,28
511,615,120,959,5,32
511,615,120,962,4,33
511,614,119,955,5,35
512,614,118,937,4,31
510,614,117,912,5,33
510,614,116,880,4,37
511,614,117,846,5,34
512,615,119,809,4,32
511,615,120,771,5,41
510,614,120,736,4,30
511,614,121,702,5,34
512,614,121,670,4,31
510,615,123,641,5,34
511,614,123,614,4,31
511,614,124,589,5,34
511,614,127,567,4,31
511,615,131,547,5,34
510,614,137,531,4,31
511,614,141,517,5,35
512,614,143,508,4,31
511,614,147,502,5,35
510,614,147,501,4,31
511,614,146,505,5,35
511,614,147,514,4,31
511,614,149,525,5,35
511,614,149,538,4,31
510,614,149,553,5,33
512,614,151,567,4,30
511,614,154,579,5,34
511,614,157,588,4,31
511,614,160,593,5,35
511,615,167,595,4,31
511,614,174,593,5,35
510,614,179,588,4,31
511,614,187,579,5,35
511,614,195,567,4,31
511,614,201,554,5,35
511,613,208,539,4,31
511,614,216,525,5,35
512,614,223,510,4,31
510,615,228,495,5,35
511,614,234,480,4,31
511,614,239,467,5,35
511,614,245,454,4,32
510,614,251,441,5,35
511,614,254,430,4,31
511,614,257,421,5,35
512,613,261,415,4,31
511,614,266,410,5,35
511,614,270,406,4,31
511,614,270,401,5,35
512,613,273,400,4,31
511,614,274,401,5,35
511,614,275,403,4,31
511,614,275,403,5,35
511,614,275,403,4,31
510,614,276,401,5,34
511,614,275,400,4,31
510,614,277,400,5,34
511,614,275,401,4,31
511,613,275,401,5,35
510,614,273,401,4,31
510,615,272,402,5,34
511,615,270,401,4,31
510,615,268,400,5,35
510,614,266,401,4,31
510,614,264,407,5,34
511,615,265,418,4,32
511,614,262,440,5,34
510,614,261,473,4,31
511,614,262,518,5,34
512,614,258,573,4,31
511,614,257,636,5,35
511,614,255,704,4,31
511,614,255,772,5,35
511,614,254,837,4,31
511,615,253,895,5,34
511,615,254,940,4,31
511,614,252,969,5,35
511,614,251,972,4,31
511,614,251,972,5,34
511,614,250,972,4,31
511,614,250,972,5,35
512,615,249,955,4,31
511,615,248,925,5,34
511,614,248,889,4,32
511,615,246,851,5,34
512,614,246,812,4,32
510,614,245,775,5,34
511,614,245,739,4,31
511,614,244,705,5,34
512,614,244,674,4,32
511,614,241,646,5,35
511,615,240,616,4,31
511,614,239,590,5,34
512,615,236,566,4,31
511,615,235,545,5,34
511,614,231,528,4,31
511,614,232,515,5,34
511,614,232,505,4,31
511,614,235,503,5,34
510,614,236,505,4,31
510,614,235,511,5,34
510,614,234,522,4,31
510,615,232,533,5,34
511,614,230,546,4,31
511,614,228,559,5,34
512,614,225,569,4,32
510,614,223,576,5,34
511,614,223,578,4,31
511,614,220,577,5,34
511,614,222,573,4,30
510,614,224,564,5,34
511,614,226,553,4,31
510,614,227,540,5,34
511,614,231,524,4,31
510,615,235,507,5,34
510,614,238,490,4,32
511,614,242,473,5,34
511,614,246,459,4,32
511,614,248,445,5,34
510,614,251,433,4,32
511,614,254,422,5,35
510,614,256,412,4,31
511,614,257,403,5,34
511,615,260,397,4,31
512,615,260,390,5,35
511,614,262,385,4,31
510,614,266,381,5,34
511,615,265,380,4,31
511,614,268,378,5,34
511,614,269,379,4,32
511,614,271,380,5,34
511,614,271,381,4,32
511,615,272,381,5,34
512,614,271,382,4,30
511,615,271,382,5,38
510,614,269,381,4,30
511,614,268,380,5,33
511,614,268,380,4,33
511,614,266,385,5,41
510,615,265,393,4,27
510,614,265,410,5,43
511,614,263,438,4,33
511,615,262,477,5,35
511,614,259,529,4,32
510,614,258,594,5,27
512,615,256,666,4,41
511,614,256,743,5,36
511,614,253,818,4,22
511,614,252,890,5,32
512,614,250,953,4,27
511,614,248,972,5,31
511,614,247,972,4,31
510,614,247,972,5,53
511,614,248,972,4,24
511,614,246,972,5,25
511,614,246,972,4,28
511,614,247,972,5,31
511,614,247,972,4,55
510,614,246,972,5,14
510,613,248,972,4,38
511,614,248,972,5,27
512,614,248,972,4,63
510,614,248,972,5,42
