acc_x,acc_z,resp,pzt,eda,emg
416,545,802,972,4,43
413,542,803,972,4,23
409,543,804,972,4,41
411,543,805,972,4,24
413,543,806,972,4,42
415,542,806,972,4,23
419,541,806,972,4,43
420,545,806,972,4,23
416,543,805,972,4,42
417,541,805,972,4,24
418,540,804,972,4,42
412,543,802,972,4,23
415,545,801,972,4,42
417,544,800,972,4,24
419,545,798,972,4,42
417,548,796,972,4,24
418,550,795,972,4,42
418,548,793,972,4,23
416,551,792,972,4,42
416,552,790,972,4,23
416,555,789,972,4,43
419,556,787,972,4,23
419,556,786,972,4,42
420,555,784,972,4,23
419,554,783,972,4,43
418,554,782,971,4,23
417,555,780,847,4,42
419,558,779,734,4,23
420,558,777,635,4,43
423,557,776,552,4,23
423,568,775,485,4,42
421,566,774,434,4,23
420,560,772,395,4,42
421,564,771,367,4,24
425,563,770,348,4,42
428,563,769,336,4,23
426,563,770,330,4,43
428,563,770,328,4,23
428,561,772,328,4,42
427,562,772,328,4,24
426,562,774,328,4,42
425,561,775,326,4,24
427,561,775,324,4,42
428,564,775,319,4,23
425,564,774,315,4,42
425,562,774,308,4,23
423,563,773,302,4,42
423,563,772,294,4,24
419,560,771,288,4,43
418,557,770,280,4,24
423,555,769,273,4,43
427,551,769,267,4,24
431,548,768,263,4,42
438,557,768,260,4,23
443,569,767,259,4,42
452,580,766,258,4,23
453,584,766,256,4,42
450,584,765,254,4,23
459,580,765,253,4,42
476,579,764,251,4,23
485,584,764,250,4,43
495,591,763,248,4,23
507,599,761,247,4,42
519,601,761,248,4,24
525,596,760,247,4,42
527,592,759,246,4,24
527,599,758,245,4,42
529,644,757,245,4,23
554,637,756,242,4,42
572,611,755,240,4,23
567,632,755,239,4,42
567,620,754,238,4,23
558,596,753,236,4,43
552,598,752,236,4,23
560,602,751,236,4,42
568,608,751,237,4,23
563,609,750,237,4,42
547,624,749,238,4,23
548,609,748,239,4,42
538,622,748,239,4,23
530,675,748,241,4,42
556,609,747,243,4,23
526,609,746,244,4,42
512,647,745,245,4,24
531,617,744,246,4,42
533,602,742,248,4,23
528,605,740,251,4,42
534,602,739,253,4,23
539,619,736,255,4,43
546,617,734,256,4,23
541,615,731,258,4,42
528,618,728,261,4,23
524,615,726,263,4,42
526,611,723,264,4,24
520,622,720,265,4,42
526,616,718,268,4,24
525,611,715,270,4,42
529,613,713,273,4,24
533,614,711,276,4,42
532,613,708,279,4,23
532,615,707,282,4,42
533,616,704,287,4,24
531,613,703,297,4,42
527,610,701,316,4,24
529,615,700,346,4,42
530,615,699,394,4,24
528,614,698,462,4,42
526,615,697,548,4,23
529,612,696,654,4,42
529,611,695,771,4,23
529,612,694,896,4,43
531,609,693,971,4,23
527,610,692,971,4,42
527,612,691,971,4,23
529,609,691,971,4,43
527,611,690,971,4,23
526,612,690,971,4,42
528,613,689,972,4,24
527,613,688,972,4,42
529,610,688,972,4,23
530,613,687,972,4,42
527,611,687,972,4,24
527,609,686,972,4,42
529,608,686,972,4,24
528,611,686,972,4,42
527,611,686,972,4,24
527,612,687,972,4,42
529,612,687,972,4,23
531,612,688,972,4,42
531,611,688,972,4,24
531,613,688,972,4,42
532,613,687,972,4,24
529,612,686,972,4,42
529,611,684,972,4,23
528,610,684,972,4,42
527,609,683,972,4,24
526,611,681,972,4,42
524,610,681,972,4,23
523,612,680,972,4,42
527,614,679,972,4,23
527,613,679,972,4,42
528,612,679,972,4,24
528,610,679,972,4,42
530,608,680,972,4,23
529,612,682,971,4,42
531,612,684,971,4,23
529,611,686,864,4,42
529,614,688,762,4,24
527,611,689,668,4,42
527,613,691,584,4,24
530,612,692,513,4,42
530,611,694,456,4,23
529,611,695,412,4,42
528,610,696,375,4,23
528,609,697,348,4,42
528,613,699,330,4,23
529,612,701,317,4,43
529,612,704,309,4,23
529,611,707,305,4,42
529,612,710,302,4,24
528,610,713,301,4,42
530,612,716,301,4,24
528,610,718,301,4,42
529,608,719,300,4,23
529,612,721,297,4,42
530,612,721,296,4,23
529,612,722,296,4,42
528,610,722,295,4,24
527,611,723,294,4,42
529,612,723,292,4,24
530,611,723,289,4,42
532,612,723,286,4,23
531,612,722,282,4,43
529,611,721,279,4,24
528,612,719,276,4,42
529,613,717,273,4,23
528,611,716,271,4,42
526,609,715,269,4,23
528,612,713,267,4,42
531,613,712,265,4,24
531,613,710,263,4,42
528,611,707,259,4,24
527,611,705,255,4,42
529,613,701,255,4,24
529,611,697,256,4,42
529,610,692,259,4,24
528,611,688,261,4,42
529,611,683,261,4,24
529,611,677,262,4,42
531,612,670,260,4,24
531,614,664,259,4,42
531,613,657,259,4,24
531,612,651,258,4,42
528,611,644,257,4,24
528,611,638,255,4,42
529,612,631,255,4,23
529,611,623,256,4,42
528,613,615,256,4,24
530,612,608,258,4,42
528,612,601,259,4,24
530,611,595,259,4,42
527,611,588,261,4,23
528,610,582,263,4,42
530,611,576,264,4,24
529,611,571,267,4,42
530,609,565,267,4,24
531,612,560,268,4,42
529,612,556,268,4,24
529,611,552,269,4,42
529,612,548,270,4,24
528,611,544,271,4,42
529,610,540,271,4,24
527,611,535,273,4,42
530,611,531,277,4,23
529,611,526,286,4,42
531,611,522,300,4,24
531,612,519,328,4,42
530,612,515,373,4,24
530,611,512,437,4,42
530,611,509,518,4,24
529,613,507,615,4,42
529,612,505,722,4,24
530,612,504,836,4,42
529,613,504,952,4,24
530,612,503,971,4,42
529,611,504,971,4,24
529,611,503,971,4,42
531,610,504,971,4,24
529,610,505,972,4,42
528,610,505,972,4,24
530,612,505,972,4,42
529,612,506,972,4,24
529,612,505,972,4,42
527,611,505,972,4,24
529,612,504,972,4,41
531,612,504,972,4,24
530,612,503,972,4,42
528,611,504,972,4,25
529,612,504,972,4,42
530,612,503,972,4,24
530,613,503,972,4,42
529,611,502,972,4,24
530,611,500,972,4,42
531,611,500,972,4,24
529,611,499,972,4,42
529,611,497,972,4,24
528,612,493,972,4,41
527,611,489,972,4,24
527,612,483,972,4,42
528,612,475,972,4,24
527,612,467,972,4,42
530,613,458,971,4,24
531,611,450,971,4,42
527,613,442,849,4,24
530,611,434,740,4,42
529,611,425,643,4,24
526,610,415,560,4,42
527,610,403,495,4,24
527,611,389,444,4,42
529,611,374,409,4,24
529,611,358,383,4,42
528,613,340,366,4,24
527,612,322,355,4,42
527,612,301,350,4,24
527,611,282,348,4,41
527,611,266,346,4,24
528,611,247,345,4,42
531,612,232,344,4,24
529,612,217,341,4,41
529,611,204,335,4,24
528,611,191,328,4,41
529,612,177,321,4,24
527,612,166,313,4,42
527,612,157,308,4,24
528,612,146,302,4,42
528,611,136,296,4,24
529,611,129,291,4,42
527,612,120,286,4,24
526,611,113,280,4,42
527,613,105,275,4,24
526,612,99,271,4,42
528,611,92,266,4,24
528,611,86,262,4,42
529,611,80,259,4,24
529,612,77,256,4,42
527,611,72,254,4,24
527,611,67,251,4,42
527,611,62,251,4,24
527,613,59,249,4,42
528,612,56,248,4,23
528,612,54,247,4,42
528,612,53,247,4,24
527,612,55,247,4,42
527,614,55,247,4,24
527,611,54,248,4,42
529,612,54,248,4,24
525,613,53,249,4,42
529,613,52,249,4,24
526,613,47,250,4,42
527,612,43,251,4,24
530,612,41,251,4,42
527,611,39,252,4,24
526,612,34,252,4,42
527,613,33,252,4,23
525,613,34,254,4,42
526,613,36,254,4,24
524,613,37,255,4,43
527,613,42,254,4,23
525,612,46,253,4,43
524,611,50,253,4,24
524,613,56,250,4,42
525,614,60,248,4,24
522,613,63,246,4,42
519,615,69,246,4,23
520,612,72,248,4,42
519,614,76,255,4,23
521,611,84,270,4,43
520,614,90,298,4,23
520,614,98,341,4,42
525,611,106,400,4,23
525,614,116,476,4,42
519,614,125,568,4,24
521,612,133,674,4,42
520,613,143,785,4,23
519,616,149,898,4,42
519,618,153,971,4,23
516,617,158,971,4,42
516,617,160,971,4,23
515,612,163,971,4,42
519,613,166,971,4,23
524,606,167,971,4,42
521,614,169,971,4,24
517,615,171,971,4,42
518,611,173,971,4,23
517,611,172,971,4,43
517,608,171,971,4,23
518,614,169,972,4,43
515,615,168,971,4,23
514,614,166,972,4,42
513,615,165,971,4,24
513,615,161,971,4,42
513,613,155,971,4,22
515,612,144,971,4,43
515,610,131,971,4,23
514,613,121,971,4,43
513,613,111,971,4,23
512,612,103,971,4,42
511,612,93,971,4,23
511,612,86,971,4,42
511,612,78,886,4,23
511,613,71,764,4,42
513,615,67,653,4,24
512,614,60,558,4,42
513,616,57,482,4,23
512,614,51,425,4,42
515,614,48,385,4,23
513,615,44,359,4,42
512,617,39,345,4,23
513,612,38,344,4,42
510,617,33,348,4,23
510,613,31,357,4,42
510,614,29,369,4,23
510,615,29,382,4,42
509,615,25,391,4,23
513,614,23,397,4,43
511,615,23,401,4,23
512,614,20,403,4,42
514,614,20,401,4,23
511,614,18,398,4,43
511,612,16,391,4,24
511,612,17,382,4,43
513,613,14,374,4,23
511,613,14,366,4,42
511,612,14,358,4,23
510,612,13,351,4,43
510,613,10,345,4,23
508,613,11,341,4,43
509,612,10,336,4,23
510,611,11,334,4,43
510,612,11,332,4,23
510,614,10,332,4,43
511,615,13,332,4,23
509,612,15,333,4,42
509,613,20,334,4,23
510,613,22,334,4,43
510,614,29,334,4,23
512,614,31,332,4,42
511,614,36,332,4,24
508,615,38,329,4,43
508,615,45,326,4,23
508,611,48,321,4,42
509,614,55,317,4,23
509,614,60,311,4,43
510,613,69,306,4,23
509,614,76,302,4,42
510,614,84,299,4,23
507,616,93,295,4,42
508,614,103,293,4,23
507,615,116,291,4,42
508,616,129,292,4,23
508,613,142,292,4,43
507,615,156,293,4,23
508,615,174,292,4,42
508,615,190,290,4,23
506,614,208,289,4,43
509,612,227,288,4,23
511,612,247,287,4,43
508,612,267,283,4,23
506,613,287,279,4,42
507,614,307,277,4,23
506,612,327,275,4,43
507,613,347,273,4,23
508,614,369,276,4,43
508,617,389,286,4,23
509,609,411,304,4,42
510,610,435,340,4,23
509,609,459,393,4,43
507,611,484,466,4,23
507,611,511,558,4,42
510,608,537,666,4,23
510,613,566,789,4,42
510,614,595,921,4,23
509,614,623,971,4,43
512,609,648,971,4,23
515,609,672,972,4,43
516,613,695,972,4,23
515,611,715,972,4,43
519,615,734,972,4,23
517,620,752,972,4,43
512,622,768,972,4,22
516,624,783,972,4,43
518,628,798,972,4,23
522,630,812,972,4,43
522,627,825,972,4,23
521,628,836,972,4,43
523,632,848,972,4,23
520,632,859,972,4,43
517,634,868,972,4,23
517,637,878,972,4,43
516,633,886,972,4,23
518,634,895,972,4,43
514,635,903,972,4,23
505,644,910,972,4,43
511,634,916,972,4,23
517,626,923,972,4,43
522,617,929,972,4,23
531,606,935,972,4,43
529,607,940,972,4,22
536,597,945,972,4,44
549,594,950,972,4,22
551,594,954,972,4,44
560,599,958,972,4,22
566,597,962,951,4,44
564,592,966,828,4,22
560,591,969,714,4,44
548,593,972,615,4,22
536,593,975,531,4,44
528,593,978,462,4,22
518,597,981,407,4,44
516,598,983,366,4,22
505,605,986,335,4,44
497,609,988,315,4,22
493,611,989,302,4,44
485,613,992,293,4,22
480,614,994,289,5,44
480,615,995,288,4,22
480,614,997,288,4,44
484,612,999,287,4,22
484,613,1000,286,4,44
486,616,1001,285,4,22
487,617,1002,281,4,43
488,612,1004,277,4,22
490,611,1003,275,4,44
493,609,1001,271,4,22
487,611,999,267,4,43
483,612,996,264,4,23
483,612,994,262,4,43
485,609,995,259,4,23
482,610,997,254,4,43
483,609,999,249,4,23
483,614,1001,243,4,42
485,616,1003,238,4,23
492,614,1004,234,4,43
495,612,1005,230,4,23
493,619,1005,225,4,42
500,616,1005,222,4,24
507,619,1006,220,4,43
510,621,1007,216,4,24
514,617,1008,213,4,42
522,615,1009,212,4,23
534,616,1010,211,4,43
536,620,1011,210,4,24
536,620,1011,208,4,41
540,619,1012,207,4,24
544,617,1013,208,4,42
548,616,1013,209,4,24
547,612,1013,209,4,42
550,611,1012,209,4,24
553,606,1011,210,4,42
562,602,1008,210,4,24
567,603,1006,211,4,42
568,600,1004,212,4,24
571,601,1004,212,4,42
573,599,1003,214,4,23
575,598,1004,216,4,42
576,596,1005,217,4,23
573,593,1007,218,4,43
572,592,1008,218,4,23
572,590,1009,217,4,43
575,589,1011,216,4,23
575,586,1011,216,4,43
579,584,1011,217,4,23
581,584,1011,220,4,43
581,586,1010,223,4,23
583,585,1009,224,4,43
585,585,1008,228,4,22
588,585,1006,231,4,43
589,582,1004,233,4,23
590,580,1001,234,4,43
592,579,997,236,4,24
588,576,993,243,4,42
586,573,988,257,4,23
586,572,984,284,4,42
589,576,980,326,4,23
588,579,977,387,4,43
584,582,973,467,4,23
581,585,969,564,4,42
579,587,965,676,4,23
577,587,960,798,4,42
574,591,956,926,4,23
571,591,950,971,4,42
571,588,944,972,4,23
571,585,937,971,4,43
571,583,931,971,4,23
574,583,924,972,4,42
576,583,917,972,4,23
578,583,909,972,4,43
578,587,902,972,4,23
576,592,895,972,4,43
578,593,888,972,4,23
575,597,881,972,4,43
572,603,873,972,4,23
565,612,865,972,4,43
562,614,858,972,4,23
558,612,851,972,4,43
557,611,843,972,4,23
556,612,836,972,4,43
554,612,831,972,4,23
552,612,828,972,4,43
552,610,825,972,4,23
553,612,821,972,4,43
555,614,817,972,4,23
552,615,813,972,4,43
550,614,808,972,4,23
545,615,802,972,4,43
546,614,797,972,4,23
548,615,792,972,4,43
547,615,787,972,4,23
547,614,782,971,4,43
543,620,778,884,4,23
536,622,775,764,4,43
531,621,772,657,4,23
527,620,769,566,4,43
524,621,767,492,4,23
519,622,764,434,4,43
515,623,763,391,4,23
515,625,760,360,4,43
515,624,758,339,4,23
516,624,756,328,4,43
515,629,754,322,4,23
516,630,752,319,4,43
522,631,750,317,4,23
525,629,748,317,4,43
531,627,746,316,4,23
537,622,743,314,4,43
545,617,741,312,4,23
545,613,738,309,4,42
545,608,735,305,4,23
545,605,733,299,4,42
552,604,730,292,4,23
558,604,727,283,4,43
559,603,723,274,4,23
562,600,721,267,4,42
569,600,717,259,4,23
572,597,714,252,4,43
575,591,711,247,4,23
577,586,707,243,4,42
583,583,704,240,4,23
583,583,699,233,4,43
586,580,694,229,4,23
588,583,690,225,4,43
589,580,686,223,4,23
591,577,681,220,4,42
595,577,677,218,4,23
601,574,673,216,4,43
608,575,669,213,4,23
611,575,664,211,4,43
613,577,659,209,4,23
618,576,654,208,4,43
619,576,649,206,4,23
617,573,644,207,4,43
619,569,640,212,4,23
618,568,636,215,4,43
617,568,632,217,4,23
610,569,627,222,4,42
607,570,624,227,4,23
604,569,620,240,4,43
601,569,616,260,4,23
599,568,612,289,4,43
596,572,609,334,4,23
591,575,606,397,4,43
587,578,604,476,4,24
580,581,602,572,4,43
577,583,600,677,4,23
572,583,598,787,4,43
569,584,595,897,4,23
563,591,594,971,4,43
563,595,592,971,4,23
559,600,591,971,4,43
552,602,589,971,4,23
548,608,588,971,4,43
543,612,586,971,4,23
538,614,585,972,4,42
535,611,583,972,4,23
533,608,582,972,4,43
536,606,581,972,4,23
537,609,580,972,4,42
537,613,579,972,4,23
535,614,578,971,4,42
536,614,577,971,4,23
542,615,575,971,4,43
539,614,575,948,4,24
537,618,574,835,4,43
533,618,573,720,4,23
530,622,572,608,4,43
526,621,572,506,4,23
523,624,572,417,4,43
519,625,572,344,4,23
515,629,572,288,4,42
512,631,572,250,4,23
506,635,572,229,4,42
501,636,571,225,4,23
500,639,572,234,4,43
497,648,572,253,4,23
499,650,571,279,4,42
502,650,571,311,4,23
503,647,571,347,4,42
507,643,570,383,4,23
512,636,570,413,4,43
512,635,569,439,4,23
514,630,569,457,4,42
515,627,568,467,4,23
514,620,567,471,4,42
518,612,565,467,4,23
520,608,564,459,4,42
528,607,564,445,4,23
532,606,564,428,4,43
536,600,566,407,4,23
550,591,566,384,4,42
554,590,565,361,4,23
561,583,565,337,4,43
571,577,564,317,4,23
577,573,562,298,4,43
585,571,561,281,4,23
593,569,560,265,4,43
600,568,558,254,4,23
606,570,557,245,4,43
609,568,556,239,4,23
612,571,556,235,4,43
617,569,555,232,4,23
626,568,555,231,4,42
635,569,556,230,4,23
638,570,556,230,4,43
641,572,556,231,4,23
646,568,556,234,4,43
651,572,557,238,4,23
648,568,557,241,4,43
641,566,558,246,4,23
636,564,559,250,4,43
632,566,559,255,4,24
625,566,558,263,4,42
622,565,558,275,4,24
618,567,558,292,4,43
615,568,558,323,4,23
611,567,557,368,4,42
605,568,556,433,4,23
598,564,556,517,4,43
593,559,556,618,4,24
591,562,555,731,4,42
588,570,555,850,4,23
585,579,554,966,4,41
579,583,553,971,4,24
568,587,553,971,4,42
558,588,552,971,4,23
556,588,551,971,4,43
554,596,550,972,4,23
551,601,548,972,4,43
548,604,547,971,4,23
543,611,545,972,4,43
536,619,543,972,4,23
525,622,542,972,4,43
518,623,540,972,4,23
515,627,538,972,4,43
513,624,536,972,4,23
517,621,534,972,4,42
519,616,531,971,4,22
526,615,528,971,4,43
534,610,525,971,4,23
537,611,522,919,4,42
539,612,519,786,4,23
540,616,515,659,4,42
535,626,513,544,4,23
526,633,511,448,4,43
517,640,508,375,4,24
509,639,506,327,4,42
502,642,504,303,4,24
502,636,502,301,4,42
500,635,500,319,4,23
501,633,498,353,4,42
496,634,497,395,4,23
494,637,496,437,4,43
489,639,494,478,4,23
488,638,494,513,4,42
492,637,493,539,4,24
496,634,492,553,4,43
499,635,491,556,4,23
501,634,490,549,4,43
503,632,490,533,4,23
502,628,490,510,4,42
506,627,490,482,4,23
511,618,489,449,4,43
516,612,489,416,4,24
513,608,489,382,4,43
519,608,489,350,4,23
530,611,489,320,4,42
545,611,490,294,4,24
559,608,490,274,4,42
566,607,490,257,4,23
572,602,490,243,4,43
577,600,490,232,4,23
574,593,490,227,4,42
574,591,490,223,4,23
569,587,489,221,4,42
574,584,489,222,4,23
578,581,489,223,4,42
587,573,489,225,4,23
595,571,489,226,4,42
611,572,489,226,4,24
620,569,489,228,4,43
622,568,489,231,4,23
625,567,489,236,4,42
627,568,489,247,4,23
630,568,489,268,4,42
627,573,489,303,4,24
624,575,488,354,4,42
624,573,488,424,4,24
623,574,488,517,4,42
625,572,487,630,4,23
625,572,487,758,4,43
625,575,487,896,4,24
621,574,486,971,4,42
616,571,484,971,4,24
612,575,483,972,4,42
610,575,482,972,4,23
607,576,482,972,4,42
603,577,482,972,4,23
598,578,483,972,4,42
592,578,484,972,4,23
584,580,483,972,4,43
579,583,483,972,4,24
577,585,483,972,4,42
578,588,482,972,4,24
569,595,481,972,4,43
559,602,480,972,4,23
553,605,479,972,4,42
547,610,479,972,4,24
539,614,478,972,4,42
533,614,478,972,4,24
528,619,479,972,4,42
527,616,480,972,4,23
522,615,481,972,4,42
522,615,482,971,4,24
521,611,483,972,4,42
527,608,483,971,4,23
525,612,485,929,4,42
523,619,486,778,4,24
515,625,487,639,4,42
509,639,489,517,4,24
504,647,490,422,4,42
498,647,492,351,4,24
491,651,492,304,4,42
493,651,493,278,4,23
491,650,494,269,4,42
487,651,495,275,4,24
484,644,496,289,4,42
483,639,497,307,4,24
480,635,497,325,4,43
480,638,499,342,4,24
480,641,500,355,4,42
478,640,500,366,4,24
482,637,501,371,4,43
482,635,504,371,4,24
487,634,505,368,4,42
492,632,509,361,4,23
496,628,512,352,4,42
500,621,516,339,4,24
506,614,522,328,4,42
512,610,528,315,4,24
517,607,536,303,4,42
521,602,544,289,4,24
529,603,553,276,4,42
542,600,562,264,4,24
546,598,570,255,4,42
558,595,577,247,4,24
565,590,584,240,4,42
575,588,591,236,4,24
584,583,597,230,4,42
591,577,603,225,4,24
598,575,608,218,4,42
602,572,613,213,4,23
601,571,619,208,4,42
601,572,624,206,4,23
605,572,629,204,4,43
611,572,634,203,4,24
615,572,639,203,4,41
623,570,644,207,4,24
631,569,649,212,4,42
638,573,653,223,4,23
640,573,656,241,4,42
641,577,660,271,4,23
639,572,664,319,4,42
639,569,668,389,4,24
632,568,673,480,4,42
626,571,679,595,4,24
620,570,685,727,4,42
611,567,691,871,4,23
609,570,697,972,4,42
603,572,701,972,4,24
600,574,704,972,4,42
595,575,706,972,4,24
