acc_x,acc_z,resp,pzt,eda,emg
511,613,637,484,0,0
510,614,636,483,0,0
511,614,636,480,0,0
510,614,636,479,0,0
511,614,635,479,0,0
510,614,634,479,0,0
511,613,633,480,0,0
510,614,632,481,0,0
511,613,632,482,0,0
510,613,630,482,0,0
510,613,630,483,0,0
511,614,628,483,0,0
511,614,627,483,0,0
510,614,625,481,0,0
511,614,625,480,0,0
511,613,624,478,0,0
510,614,624,476,0,0
510,614,624,475,0,0
510,614,622,475,0,0
510,614,620,474,0,0
511,614,617,475,0,0
510,613,615,474,0,0
510,613,613,474,0,0
510,614,610,473,0,0
511,614,608,472,0,0
510,613,607,471,0,0
510,614,605,471,0,0
511,613,604,471,0,0
511,613,604,470,0,0
511,614,604,470,0,0
509,613,604,470,0,0
510,614,604,468,0,0
511,614,604,467,0,0
510,613,605,466,0,0
511,614,606,465,0,0
510,614,607,464,0,0
511,613,607,463,0,0
510,614,608,462,0,0
510,614,608,463,0,0
510,614,608,462,0,0
511,614,608,463,0,0
510,614,608,463,0,0
510,613,608,463,0,0
511,614,608,462,0,0
511,614,608,461,0,0
511,614,608,461,0,0
510,613,608,462,0,0
510,614,607,463,0,0
511,614,607,464,0,0
510,613,607,464,0,0
510,614,606,465,0,0
511,614,605,468,0,0
511,613,604,470,0,0
510,613,603,471,0,0
511,614,602,471,0,0
510,614,601,469,0,0
511,614,599,468,0,0
510,614,598,467,0,0
511,613,596,465,0,0
511,614,594,465,0,0
510,613,593,465,0,0
510,614,591,466,0,0
510,613,590,467,0,0
510,614,588,465,0,0
511,613,587,465,0,0
510,613,586,465,0,0
510,614,585,465,0,0
510,614,583,465,0,0
511,613,582,465,0,0
510,613,581,463,0,0
510,614,580,462,0,0
511,614,579,461,0,0
511,613,577,461,0,0
511,614,576,461,0,0
510,614,575,462,0,0
510,613,574,461,0,0
511,613,573,460,0,0
510,615,572,461,0,0
510,614,572,464,0,0
510,613,570,465,0,0
511,614,569,470,0,0
510,614,568,472,0,0
511,614,568,476,0,0
510,613,567,479,0,0
511,613,566,483,0,0
511,614,565,487,0,0
510,613,564,488,0,0
510,614,563,489,0,0
511,614,563,490,0,0
510,614,562,491,0,0
510,614,562,492,0,0
510,614,561,491,0,0
511,613,561,494,0,0
511,614,560,495,0,0
510,613,559,495,0,0
510,614,559,495,0,0
511,613,558,494,0,0
510,613,557,494,0,0
510,614,557,492,0,0
510,613,556,487,0,0
511,614,556,486,0,0
511,614,554,484,0,0
510,613,553,483,0,0
511,613,551,483,0,0
510,614,552,484,0,0
510,614,552,484,0,0
510,613,552,485,0,0
511,613,551,486,0,0
510,613,550,486,0,0
511,613,548,484,0,0
510,614,547,483,0,0
511,612,545,481,0,0
511,614,543,480,0,0
510,614,542,478,0,0
510,614,540,476,0,0
510,614,539,478,0,0
512,614,539,480,0,0
509,613,539,481,0,0
509,613,540,483,0,0
510,613,540,483,0,0
510,614,540,484,0,0
501,614,541,484,0,0
508,613,542,486,0,0
513,613,543,485,0,0
515,613,543,486,0,0
504,613,544,484,0,0
494,615,545,484,0,0
512,612,546,483,0,0
516,614,547,482,0,0
499,614,547,482,0,0
508,614,547,482,0,0
505,615,548,481,0,0
516,614,548,480,0,0
519,614,548,478,0,0
510,611,548,477,0,0
511,615,548,475,0,0
513,614,548,475,0,0
496,614,548,474,0,0
501,609,548,472,0,0
505,614,548,471,0,0
516,614,547,472,0,0
516,615,547,473,0,0
512,614,546,476,0,0
511,612,545,475,0,0
510,609,543,475,0,0
502,615,543,474,0,0
511,615,541,475,0,0
506,614,540,474,0,0
504,611,538,475,0,0
515,609,537,475,0,0
510,615,536,476,0,0
508,615,534,475,0,0
509,613,532,475,0,0
509,615,531,475,0,0
514,613,530,474,0,0
510,614,529,473,0,0
512,612,528,472,0,0
509,613,527,472,0,0
515,612,526,472,0,0
512,615,525,471,0,0
510,615,524,469,0,0
512,613,523,469,0,0
523,612,522,470,0,0
508,613,521,471,0,0
507,614,521,470,0,0
510,613,520,467,0,0
509,613,519,467,0,0
509,613,519,469,0,0
510,614,519,471,0,0
508,614,517,472,0,0
509,614,517,473,0,0
508,612,516,473,0,0
509,613,516,473,0,0
508,613,515,475,0,0
508,614,515,476,0,0
509,613,514,476,0,0
510,613,514,479,0,0
508,614,513,480,0,0
509,614,513,480,0,0
509,614,512,478,0,0
510,614,512,473,0,0
509,613,512,472,0,0
508,613,512,472,0,0
509,614,511,471,0,0
510,613,511,469,0,0
508,614,511,468,0,0
508,613,510,468,0,0
509,615,511,471,0,0
510,614,510,475,0,0
509,614,510,477,0,0
508,613,509,483,0,0
509,614,509,487,0,0
509,614,508,492,0,0
509,614,507,497,0,0
508,614,506,500,0,0
509,614,507,502,0,0
510,613,507,502,0,0
509,614,508,503,0,0
509,614,508,501,0,0
508,614,508,497,0,0
509,613,506,495,0,0
509,614,504,491,0,0
510,614,503,489,0,0
509,614,502,487,0,0
509,614,500,486,0,0
509,614,499,487,0,0
508,614,499,489,0,0
509,613,499,488,0,0
510,614,499,491,0,0
509,613,499,489,0,0
509,613,500,489,0,0
510,614,501,488,0,0
510,614,502,487,0,0
509,614,503,487,0,0
509,614,504,488,0,0
509,614,505,489,0,0
510,613,507,489,0,0
508,613,508,488,0,0
509,613,509,487,0,0
509,614,510,485,0,0
510,614,511,485,0,0
508,614,511,483,0,0
509,614,512,483,0,0
509,613,512,482,0,0
511,613,513,481,0,0
508,614,513,480,0,0
509,613,513,479,0,0
509,614,513,479,0,0
510,614,514,480,0,0
509,615,514,480,0,0
509,614,514,481,0,0
509,614,513,482,0,0
510,614,513,484,0,0
508,614,512,485,0,0
508,614,511,487,0,0
509,613,511,486,0,0
509,613,509,486,0,0
508,614,508,484,0,0
509,614,507,483,0,0
509,613,505,483,0,0
510,614,503,482,0,0
509,614,502,481,0,0
508,613,500,481,0,0
508,613,499,481,0,0
510,613,497,483,0,0
509,613,496,483,0,0
508,613,496,484,0,0
509,614,495,484,0,0
510,614,494,484,0,0
508,614,493,484,0,0
509,614,492,483,0,0
509,614,492,483,0,0
510,614,491,482,0,0
509,613,491,481,0,0
508,614,490,480,0,0
509,614,489,479,0,0
510,613,489,478,0,0
509,613,489,477,0,0
508,613,488,476,0,0
509,614,487,474,0,0
510,614,487,475,0,0
509,613,487,474,0,0
508,613,487,475,0,0
509,614,487,474,0,0
510,613,487,475,0,0
509,614,486,476,0,0
509,613,486,478,0,0
509,613,486,477,0,0
510,614,486,477,0,0
509,614,486,474,0,0
508,614,486,473,0,0
509,614,486,472,0,0
510,614,486,470,0,0
509,614,486,468,0,0
509,613,486,469,0,0
508,614,485,469,0,0
509,614,485,471,0,0
508,613,485,472,0,0
509,614,485,474,0,0
509,614,485,473,0,0
509,614,485,474,0,0
509,613,485,474,0,0
509,614,485,476,0,0
509,614,484,476,0,0
510,614,483,477,0,0
508,614,483,476,0,0
509,613,483,479,0,0
508,615,484,481,0,0
510,614,485,484,0,0
509,614,485,487,0,0
509,613,485,490,0,0
509,614,483,490,0,0
509,613,483,493,0,0
509,613,482,494,0,0
509,614,481,496,0,0
509,614,480,496,0,0
510,614,480,495,0,0
509,614,480,496,0,0
509,615,479,498,0,0
509,614,480,500,0,0
508,613,481,502,0,0
509,614,482,500,0,0
508,613,483,501,0,0
509,613,484,500,0,0
510,613,485,499,0,0
509,613,486,497,0,0
509,613,487,496,0,0
508,614,488,493,0,0
509,614,489,491,0,0
509,615,490,489,0,0
509,614,491,488,0,0
509,614,492,487,0,0
510,614,493,487,0,0
509,614,495,485,0,0
509,613,495,483,0,0
509,613,496,483,0,0
510,614,496,483,0,0
509,615,497,483,0,0
509,614,497,483,0,0
509,614,498,483,0,0
510,613,499,483,0,0
509,614,499,484,0,0
509,614,499,485,0,0
509,614,499,486,0,0
510,614,498,486,0,0
509,614,498,487,0,0
509,614,497,488,0,0
509,614,497,489,0,0
510,612,497,489,0,0
509,614,496,489,0,0
509,613,495,490,0,0
509,613,494,492,0,0
510,613,493,493,0,0
509,614,492,491,0,0
509,613,491,492,0,0
509,613,489,491,0,0
510,613,488,492,0,0
509,614,487,490,0,0
509,614,486,491,0,0
509,614,485,491,0,0
510,613,484,491,0,0
508,613,483,490,0,0
509,614,481,489,0,0
509,613,481,489,0,0
509,613,480,489,0,0
509,613,480,488,0,0
509,613,479,487,0,0
509,613,478,486,0,0
509,613,478,484,0,0
508,614,476,482,0,0
508,614,477,480,0,0
508,613,476,478,0,0
510,613,475,476,0,0
509,613,475,475,0,0
508,615,474,476,0,0
509,613,473,477,0,0
510,614,473,480,0,0
509,613,472,481,0,0
509,613,472,482,0,0
508,613,471,482,0,0
510,614,471,483,0,0
509,614,470,483,0,0
508,614,470,486,0,0
509,613,470,486,0,0
510,613,470,488,0,0
509,613,470,487,0,0
508,613,470,487,0,0
509,615,470,486,0,0
510,613,470,487,0,0
509,614,470,484,0,0
508,613,470,484,0,0
509,614,470,483,0,0
510,614,470,482,0,0
509,614,470,481,0,0
509,613,470,479,0,0
508,614,469,478,0,0
511,614,468,479,0,0
508,614,468,479,0,0
509,614,469,479,0,0
509,614,470,477,0,0
510,614,471,476,0,0
508,614,471,476,0,0
509,614,470,477,0,0
509,613,469,478,0,0
510,614,468,481,0,0
509,613,467,484,0,0
508,613,466,487,0,0
509,614,466,489,0,0
509,614,465,493,0,0
509,613,465,495,0,0
509,613,466,499,0,0
509,613,467,501,0,0
510,614,469,504,0,0
508,614,471,503,0,0
509,614,472,502,0,0
509,613,473,499,0,0
510,614,476,499,0,0
509,613,477,497,0,0
508,614,479,496,0,0
509,614,481,495,0,0
510,614,482,494,0,0
509,613,484,493,0,0
509,614,485,490,0,0
510,614,487,489,0,0
510,614,488,489,0,0
508,614,489,490,0,0
509,613,491,492,0,0
510,614,491,491,0,0
510,613,492,493,0,0
509,614,493,492,0,0
508,614,493,492,0,0
509,613,494,491,0,0
510,613,494,491,0,0
509,614,494,491,0,0
509,614,494,491,0,0
509,614,494,491,0,0
509,613,493,492,0,0
509,614,493,493,0,0
509,614,492,494,0,0
509,613,490,494,0,0
510,613,489,495,0,0
508,614,487,495,0,0
509,613,486,496,0,0
509,614,484,492,0,0
510,612,483,489,0,0
509,613,481,488,0,0
509,614,480,491,0,0
509,614,478,491,0,0
510,614,478,493,0,0
509,614,476,492,0,0
509,614,475,493,0,0
508,613,474,493,0,0
509,614,473,494,0,0
509,613,472,494,0,0
509,613,472,495,0,0
510,613,471,495,0,0
510,614,470,495,0,0
509,614,470,494,0,0
509,613,469,493,0,0
509,614,468,493,0,0
510,614,468,493,0,0
509,613,468,494,0,0
508,614,468,493,0,0
509,614,467,493,0,0
511,613,467,492,0,0
510,614,467,492,0,0
509,613,467,491,0,0
508,614,467,489,0,0
510,613,467,489,0,0
509,614,467,487,0,0
509,613,467,486,0,0
510,613,467,484,0,0
510,614,467,487,0,0
509,614,467,487,0,0
509,613,467,488,0,0
508,614,467,488,0,0
510,614,467,490,0,0
509,614,467,492,0,0
509,614,467,492,0,0
509,613,467,490,0,0
510,614,467,490,0,0
508,615,467,490,0,0
509,613,468,489,0,0
508,613,467,488,0,0
510,614,467,487,0,0
509,614,466,486,0,0
509,614,466,484,0,0
508,613,466,480,0,0
509,615,467,480,0,0
508,613,467,478,0,0
508,613,468,479,0,0
507,612,469,478,0,0
509,614,467,480,0,0
508,614,467,482,0,0
508,613,466,483,0,0
508,613,465,485,0,0
509,614,465,488,0,0
508,614,464,489,0,0
508,614,464,492,0,0
508,614,463,495,0,0
509,613,464,497,0,0
508,612,465,499,0,0
508,613,466,503,0,0
508,614,467,506,0,0
509,613,469,509,0,0
508,614,470,510,0,0
508,614,472,512,0,0
508,614,473,511,0,0
510,613,474,512,0,0
508,614,476,510,0,0
508,613,477,509,0,0
508,613,478,507,0,0
509,614,479,506,0,0
508,613,481,504,0,0
509,614,481,502,0,0
509,614,482,500,0,0
509,613,483,499,0,0
508,613,484,499,0,0
508,613,484,499,0,0
509,614,485,498,0,0
509,613,486,499,0,0
508,614,487,497,0,0
508,614,487,496,0,0
508,614,487,494,0,0
509,613,487,494,0,0
509,614,486,494,0,0
509,614,486,495,0,0
508,613,484,496,0,0
510,614,484,497,0,0
508,614,483,497,0,0
508,614,482,497,0,0
509,613,481,499,0,0
510,613,479,501,0,0
508,614,478,502,0,0
508,613,477,503,0,0
508,614,476,505,0,0
510,613,475,506,0,0
508,614,474,505,0,0
508,613,474,506,0,0
508,614,474,507,0,0
508,613,476,507,0,0
508,614,477,505,0,0
508,614,480,503,0,0
508,614,482,501,0,0
509,613,486,500,0,0
509,614,488,499,0,0
508,614,492,499,0,0
509,614,495,497,0,0
509,613,498,498,0,0
508,613,500,499,0,0
508,613,502,499,0,0
509,614,504,497,0,0
510,614,505,497,0,0
508,613,505,496,0,0
509,614,506,497,0,0
508,614,506,496,0,0
509,613,505,497,0,0
508,614,504,496,0,0
508,613,501,496,0,0
509,614,498,495,0,0
509,614,495,495,0,0
509,613,493,496,0,0
508,614,489,495,0,0
509,614,486,495,0,0
509,613,482,495,0,0
508,614,479,495,0,0
508,614,474,495,0,0
509,614,470,494,0,0
509,614,465,492,0,0
508,614,460,493,0,0
508,613,456,494,0,0
509,614,453,493,0,0
510,614,450,494,0,0
508,614,446,495,0,0
508,613,442,495,0,0
508,614,439,495,0,0
509,614,434,495,0,0
508,614,432,494,0,0
509,614,429,495,0,0
508,613,427,496,0,0
509,614,424,496,0,0
508,614,421,494,0,0
508,613,418,490,0,0
508,614,414,487,0,0
508,613,410,486,0,0
508,614,407,486,0,0
508,614,403,485,0,0
508,614,401,484,0,0
510,614,399,485,0,0
508,614,395,487,0,0
508,614,393,489,0,0
508,614,390,492,0,0
509,613,388,498,0,0
508,613,387,501,0,0
508,614,385,505,0,0
508,614,383,507,0,0
509,613,381,511,0,0
508,613,380,515,0,0
508,614,379,519,0,0
508,614,377,523,0,0
510,614,377,525,0,0
509,614,375,527,0,0
508,614,374,528,0,0
510,614,375,527,0,0
508,614,373,525,0,0
508,613,373,524,0,0
508,613,372,522,0,0
508,613,371,521,0,0
509,614,371,521,0,0
508,613,371,520,0,0
508,614,371,520,0,0
508,613,371,519,0,0
509,614,370,519,0,0
509,614,369,518,0,0
508,613,367,518,0,0
508,614,365,518,0,0
510,614,363,521,0,0
508,613,361,520,0,0
509,614,360,521,0,0
509,613,359,519,0,0
509,614,359,518,0,0
508,614,359,518,0,0
508,614,360,518,0,0
509,613,360,516,0,0
509,613,361,515,0,0
508,613,360,513,0,0
508,614,359,514,0,0
508,614,359,515,0,0
510,614,359,515,0,0
508,614,360,515,0,0
509,614,363,515,0,0
508,614,364,515,0,0
510,613,367,516,0,0
508,614,370,516,0,0
508,613,373,516,0,0
509,613,376,516,0,0
509,614,378,516,0,0
508,613,381,516,0,0
508,613,384,514,0,0
509,613,386,511,0,0
510,613,388,509,0,0
509,614,392,506,0,0
508,613,393,505,0,0
508,614,395,504,0,0
510,614,398,504,0,0
508,613,400,505,0,0
508,613,402,507,0,0
508,614,404,508,0,0
508,614,406,508,0,0
508,614,408,508,0,0
508,614,409,508,0,0
509,614,410,508,0,0
509,614,411,507,0,0
508,613,411,505,0,0
508,614,411,505,0,0
508,614,412,504,0,0
509,613,415,504,0,0
508,614,416,501,0,0
508,614,419,503,0,0
508,613,422,503,0,0
510,614,422,506,0,0
508,614,422,505,0,0
509,614,422,507,0,0
509,614,423,507,0,0
509,614,423,508,0,0
508,614,424,507,0,0
509,614,426,507,0,0
508,614,428,505,0,0
510,612,430,504,0,0
508,613,432,502,0,0
508,613,435,502,0,0
508,614,438,499,0,0
509,613,440,500,0,0
508,613,443,499,0,0
508,613,445,497,0,0
508,614,448,496,0,0
510,613,451,497,0,0
508,615,454,497,0,0
508,614,456,498,0,0
509,613,459,499,0,0
509,614,462,496,0,0
508,613,464,493,0,0
509,614,466,495,0,0
508,614,469,496,0,0
509,614,471,497,0,0
509,614,474,500,0,0
508,613,475,505,0,0
508,613,478,508,0,0
509,613,480,511,0,0
508,614,482,514,0,0
509,614,484,519,0,0
509,614,486,526,0,0
508,613,487,532,0,0
508,614,487,538,0,0
508,613,488,543,0,0
509,613,491,548,0,0
509,613,491,550,0,0
508,614,492,551,0,0
508,613,493,551,0,0
509,614,494,548,0,0
510,613,495,547,0,0
508,614,496,540,0,0
508,613,497,537,0,0
509,614,498,534,0,0
510,614,499,532,0,0
508,614,500,531,0,0
509,614,501,532,0,0
508,613,502,532,0,0
510,614,503,532,0,0
508,614,504,534,0,0
508,614,505,536,0,0
508,614,505,537,0,0
509,613,506,537,0,0
509,613,507,536,0,0
508,614,507,537,0,0
509,614,508,536,0,0
510,613,508,536,0,0
508,613,509,537,0,0
508,613,510,536,0,0
508,614,511,536,0,0
509,614,512,535,0,0
508,614,512,533,0,0
508,613,513,532,0,0
508,614,513,531,0,0
509,614,513,530,0,0
508,614,513,529,0,0
509,613,514,529,0,0
509,614,514,529,0,0
509,613,514,530,0,0
508,614,514,529,0,0
509,614,514,528,0,0
509,614,514,527,0,0
509,614,514,527,0,0
508,614,513,527,0,0
508,614,512,528,0,0
508,614,511,528,0,0
508,613,510,528,0,0
508,614,510,527,0,0
509,614,509,528,0,0
509,613,509,525,0,0
509,614,508,524,0,0
509,614,506,522,0,0
509,614,504,520,0,0
509,613,502,519,0,0
510,613,499,518,0,0
509,613,497,516,0,0
508,614,496,516,0,0
508,614,493,515,0,0
510,613,492,515,0,0
508,613,491,516,0,0
508,614,490,516,0,0
508,613,490,516,0,0
510,613,489,517,0,0
508,613,489,518,0,0
508,614,489,519,0,0
509,613,489,519,0,0
510,614,488,520,0,0
509,614,489,519,0,0
508,614,489,518,0,0
508,614,489,518,0,0
510,613,489,518,0,0
508,613,489,516,0,0
509,614,489,515,0,0
509,614,489,512,0,0
509,614,488,510,0,0
509,614,489,509,0,0
508,613,489,510,0,0
509,612,489,509,0,0
510,614,489,509,0,0
508,614,489,507,0,0
508,614,490,505,0,0
508,614,491,503,0,0
510,613,491,503,0,0
509,614,490,502,0,0
509,614,490,504,0,0
509,613,490,503,0,0
509,614,489,504,0,0
508,613,489,503,0,0
508,613,488,504,0,0
508,613,487,504,0,0
508,614,487,504,0,0
508,613,487,500,0,0
508,613,487,499,0,0
509,613,486,501,0,0
509,614,484,504,0,0
508,613,483,506,0,0
508,614,483,509,0,0
508,614,482,514,0,0
510,614,481,519,0,0
508,612,480,526,0,0
509,613,480,535,0,0
509,613,480,541,0,0
510,614,479,548,0,0
508,614,479,554,0,0
509,613,479,559,0,0
508,614,479,562,0,0
509,613,479,564,0,0
508,613,478,566,0,0
508,613,478,568,0,0
509,614,479,567,0,0
509,614,478,567,0,0
508,614,478,566,0,0
509,614,479,563,0,0
509,614,479,560,0,0
510,613,479,555,0,0
508,613,479,551,0,0
509,613,480,548,0,0
508,614,480,544,0,0
510,614,480,542,0,0
508,614,480,542,0,0
508,614,480,543,0,0
509,613,481,543,0,0
510,613,481,546,0,0
509,614,481,546,0,0
508,613,481,546,0,0
509,614,482,545,0,0
509,612,482,543,0,0
508,614,482,544,0,0
508,614,483,546,0,0
509,614,483,548,0,0
509,613,483,551,0,0
508,613,483,553,0,0
508,613,483,553,0,0
508,614,483,553,0,0
508,614,483,552,0,0
509,614,482,551,0,0
508,614,482,548,0,0
509,614,483,547,0,0
510,613,483,547,0,0
509,615,484,545,0,0
508,613,483,543,0,0
508,614,483,543,0,0
509,613,481,543,0,0
508,614,480,540,0,0
509,614,478,537,0,0
509,614,476,534,0,0
510,614,475,532,0,0
508,614,474,528,0,0
509,614,473,528,0,0
508,614,472,528,0,0
510,613,472,529,0,0
508,613,472,528,0,0
508,613,472,528,0,0
509,614,473,527,0,0
510,613,473,527,0,0
508,613,473,526,0,0
509,614,473,526,0,0
509,613,473,526,0,0
510,613,474,527,0,0
508,613,475,524,0,0
508,613,476,524,0,0
508,613,476,521,0,0
509,614,475,521,0,0
508,613,476,521,0,0
509,613,476,522,0,0
509,614,476,522,0,0
510,613,476,523,0,0
508,613,477,522,0,0
508,613,476,520,0,0
508,614,476,519,0,0
509,613,476,519,0,0
508,614,477,521,0,0
508,613,478,521,0,0
508,614,478,521,0,0
509,613,477,519,0,0
508,614,476,517,0,0
509,614,476,515,0,0
508,613,475,513,0,0
509,614,475,512,0,0
508,613,474,511,0,0
508,613,473,511,0,0
508,613,472,511,0,0
510,613,472,510,0,0
508,614,472,509,0,0
509,613,470,510,0,0
509,614,470,510,0,0
509,614,468,510,0,0
508,614,466,508,0,0
508,614,466,507,0,0
508,613,464,507,0,0
509,613,463,508,0,0
508,614,462,510,0,0
508,614,462,509,0,0
508,613,460,509,0,0
509,613,460,509,0,0
509,614,458,510,0,0
509,614,457,510,0,0
508,614,457,512,0,0
508,613,458,514,0,0
508,612,458,515,0,0
