index,acc_x,acc_z,resp,pzt,eda,emg
146,0,0,229,509,0,32
147,0,0,231,509,0,30
148,0,0,233,509,0,32
149,3,0,236,508,0,31
150,0,0,239,508,0,32
151,0,0,241,507,0,30
152,0,0,243,507,0,32
153,3,0,246,507,0,30
154,0,0,248,508,0,32
155,0,0,252,509,0,30
156,0,0,253,509,0,32
157,0,0,256,508,0,31
158,0,0,258,508,0,32
159,0,0,262,509,0,31
160,0,0,263,509,0,32
161,3,0,267,508,0,30
162,0,0,271,505,0,32
163,0,0,274,504,0,30
164,0,0,278,505,0,32
165,3,0,280,505,0,31
166,0,0,284,504,0,32
167,0,0,287,499,0,30
168,0,0,289,495,0,32
169,1,0,291,492,0,30
170,0,0,295,491,0,32
171,0,0,297,491,0,30
172,0,0,301,492,0,32
173,3,0,305,492,0,30
174,0,0,307,493,0,32
175,0,0,310,494,0,30
176,0,0,311,496,0,32
177,3,0,312,495,0,31
178,0,0,313,495,0,32
179,0,0,314,496,0,30
180,0,0,315,499,0,32
181,3,0,314,501,0,30
182,0,0,313,503,0,32
183,0,0,312,504,0,30
184,0,0,311,506,0,32
185,3,0,308,502,0,30
186,0,0,307,500,0,32
187,0,0,306,497,0,31
188,0,0,304,496,0,32
189,3,0,303,497,0,30
190,0,0,301,499,0,33
191,0,0,302,502,0,30
192,0,0,302,503,0,32
193,3,0,303,504,0,30
194,0,0,304,506,0,32
195,0,0,305,510,0,30
196,0,0,306,514,0,32
197,3,0,306,518,0,30
198,0,0,305,520,0,32
199,0,0,302,521,0,30
200,0,0,301,524,0,32
201,0,0,299,526,0,31
202,0,0,297,530,0,33
203,0,0,294,534,0,31
204,0,0,293,536,0,33
205,3,0,291,536,0,30
206,0,0,290,534,0,32
207,0,0,289,532,0,30
208,0,0,289,531,0,32
209,3,0,290,529,0,30
210,0,0,291,529,0,32
211,0,0,291,527,0,30
212,0,0,292,526,0,32
213,1,0,293,525,0,31
214,0,0,294,522,0,32
215,0,0,294,523,0,30
216,0,0,295,522,0,32
217,3,0,295,519,0,30
218,0,0,296,518,0,33
219,0,0,297,515,0,30
220,0,0,297,515,0,32
221,3,0,298,514,0,30
222,0,0,299,515,0,32
223,0,0,300,514,0,30
224,0,0,300,515,0,32
225,3,0,301,514,0,30
226,0,0,301,512,0,33
227,0,0,302,512,0,30
228,0,0,303,510,0,32
229,3,0,303,508,0,30
230,0,0,305,508,0,32
231,0,0,307,509,0,30
232,0,0,307,509,0,32
233,3,0,307,508,0,30
234,0,0,309,507,0,32
235,0,0,309,507,0,30
236,0,0,310,505,0,32
237,3,0,311,503,0,30
238,0,0,312,502,0,32
239,0,0,312,499,0,30
240,0,0,313,499,0,32
241,3,0,315,498,0,31
242,0,0,316,499,0,32
243,0,0,318,500,0,30
244,0,0,319,500,0,33
245,0,0,322,501,0,30
246,0,0,324,501,0,32
247,0,0,327,502,0,30
248,0,0,329,504,0,32
249,3,0,330,504,0,30
250,0,0,332,502,0,32
251,0,0,334,503,0,30
252,0,0,336,503,0,32
253,3,0,339,502,0,30
254,0,0,340,500,0,33
255,0,0,342,496,0,30
256,0,0,343,495,0,32
257,1,0,344,494,0,30
258,0,0,344,497,0,32
259,0,0,343,497,0,30
260,0,0,342,497,0,32
261,3,0,341,497,0,30
262,0,0,339,497,0,32
263,0,0,337,496,0,30
264,0,0,334,494,0,32
265,3,0,331,494,0,30
266,0,0,329,493,0,32
267,0,0,327,493,0,30
268,0,0,325,492,0,32
269,3,0,323,493,0,30
270,0,0,322,494,0,33
271,0,0,321,494,0,30
272,0,0,320,497,0,32
273,3,0,319,499,0,30
274,0,0,319,503,0,32
275,0,0,319,506,0,31
276,0,0,317,512,0,32
277,3,0,317,518,0,30
278,0,0,317,523,0,32
279,0,0,316,528,0,30
280,0,0,316,532,0,33
281,3,0,316,535,0,30
282,0,0,316,537,0,32
283,0,0,317,536,0,30
284,0,0,318,534,0,32
285,3,0,321,532,0,30
286,0,0,322,531,0,32
287,0,0,324,531,0,30
288,0,0,326,531,0,32
289,0,0,327,531,0,30
290,0,0,329,533,0,32
291,0,0,331,533,0,30
292,0,0,333,534,0,33
293,3,0,335,532,0,30
294,0,0,336,529,0,32
295,0,0,337,526,0,30
296,0,0,339,525,0,32
297,3,0,343,523,0,30
298,0,0,344,522,0,32
299,0,0,345,520,0,31
300,0,0,347,519,0,32
301,1,0,349,517,0,30
302,0,0,351,515,0,32
303,0,0,352,514,0,30
304,0,0,353,512,0,32
305,3,0,354,513,0,30
306,0,0,355,515,0,32
307,0,0,357,516,0,30
308,0,0,358,517,0,32
309,3,0,359,518,0,30
310,0,0,360,519,0,32
311,0,0,361,518,0,30
312,0,0,361,516,0,32
313,3,0,363,516,0,30
314,0,0,364,515,0,32
315,0,0,366,515,0,30
316,0,0,367,515,0,32
317,3,0,366,516,0,30
318,0,0,368,516,0,33
319,0,0,369,516,0,30
320,0,0,371,516,0,32
321,1,0,374,516,0,30
322,0,0,376,512,0,33
323,0,0,378,511,0,30
324,0,0,380,509,0,32
325,3,0,383,509,0,30
326,0,0,384,508,0,32
327,0,0,386,508,0,30
328,0,0,388,508,0,32
329,3,0,389,507,0,30
330,0,0,392,510,0,32
331,0,0,393,510,0,30
332,0,0,394,511,0,32
333,0,0,396,510,0,30
334,0,0,397,507,0,32
335,0,0,399,504,0,30
336,0,0,400,502,0,32
337,3,0,400,498,0,31
338,0,0,401,497,0,32
339,0,0,400,495,0,30
340,0,0,400,495,0,32
341,3,0,399,496,0,30
342,0,0,397,497,0,32
343,0,0,394,497,0,30
344,0,0,391,499,0,32
345,3,0,390,501,0,30
346,0,0,387,500,0,32
347,0,0,385,500,0,31
348,0,0,382,499,0,32
349,3,0,379,498,0,30
350,0,0,377,497,0,32
351,0,0,373,500,0,30
352,0,0,372,501,0,32
353,3,0,370,502,0,30
354,0,0,369,503,0,32
355,0,0,368,504,0,30
356,0,0,367,507,0,32
357,3,0,366,512,0,30
358,0,0,365,518,0,32
359,0,0,364,523,0,31
360,0,0,361,526,0,32
361,3,0,359,529,0,30
362,0,0,357,532,0,32
363,0,0,353,536,0,30
364,0,0,351,538,0,32
365,1,0,347,539,0,30
366,0,0,343,540,0,33
367,0,0,340,539,0,30
368,0,0,337,539,0,33
369,3,0,334,539,0,30
370,0,0,331,537,0,32
371,0,0,327,535,0,30
372,0,0,324,535,0,32
373,3,0,320,535,0,30
374,0,0,318,534,0,32
375,0,0,315,533,0,30
376,0,0,311,534,0,32
377,0,0,309,533,0,30
378,0,0,306,533,0,32
379,0,0,305,533,0,30
380,0,0,304,534,0,32
381,3,0,303,533,0,30
382,0,0,303,531,0,33
383,0,0,302,528,0,30
384,0,0,301,526,0,32
385,3,0,301,525,0,30
386,0,0,300,523,0,32
387,0,0,299,520,0,31
388,0,0,299,518,0,32
389,3,0,298,515,0,30
390,0,0,299,515,0,33
391,0,0,299,514,0,30
392,0,0,300,515,0,32
393,3,0,301,517,0,30
394,0,0,300,516,0,32
395,0,0,302,517,0,30
396,0,0,302,519,0,33
397,3,0,303,521,0,30
398,0,0,304,521,0,33
399,0,0,306,521,0,30
400,0,0,307,522,0,32
401,3,0,307,523,0,30
402,0,0,309,523,0,32
403,0,0,311,522,0,30
404,0,0,310,519,0,33
405,3,0,313,515,0,30
406,0,0,314,513,0,32
407,0,0,316,512,0,30
408,0,0,318,508,0,32
409,1,0,319,507,0,31
410,0,0,322,507,0,32
411,0,0,324,506,0,30
412,0,0,326,505,0,32
413,3,0,328,506,0,30
414,0,0,330,504,0,32
415,0,0,332,504,0,30
416,0,0,333,504,0,32
417,3,0,335,504,0,30
418,0,0,335,504,0,32
419,0,0,335,505,0,30
420,0,0,337,507,0,32
421,0,0,339,507,0,30
422,0,0,339,507,0,32
423,0,0,340,508,0,30
424,0,0,339,509,0,32
425,3,0,337,509,0,30
426,0,0,335,508,0,32
427,0,0,333,508,0,30
428,0,0,331,506,0,32
429,3,0,328,505,0,30
430,0,0,327,500,0,32
431,0,0,325,499,0,30
432,0,0,323,497,0,32
433,3,0,320,495,0,30
434,0,0,316,496,0,32
435,0,0,314,498,0,30
436,0,0,311,497,0,32
437,3,0,308,497,0,30
438,0,0,305,500,0,32
439,0,0,305,505,0,30
440,0,0,301,509,0,32
441,0,0,299,513,0,30
442,0,0,297,516,0,32
443,0,0,295,519,0,30
444,0,0,294,524,0,32
445,3,0,292,528,0,30
446,0,0,289,534,0,32
447,0,0,287,538,0,30
448,0,0,286,539,0,33
449,3,0,284,538,0,30
450,0,0,283,538,0,32
451,0,0,282,539,0,30
452,0,0,281,537,0,32
453,1,0,281,535,0,30
454,0,0,281,533,0,32
455,0,0,282,529,0,30
456,0,0,282,529,0,32
457,3,0,283,529,0,30
458,0,0,284,529,0,32
459,0,0,286,531,0,30
460,0,0,287,532,0,32
461,3,0,287,532,0,31
462,0,0,288,532,0,32
463,0,0,289,530,0,30
464,0,0,288,528,0,32
465,3,0,289,526,0,30
466,0,0,289,523,0,32
467,0,0,290,521,0,30
468,0,0,290,520,0,32
469,3,0,290,521,0,30
470,0,0,290,522,0,33
471,0,0,291,524,0,30
472,0,0,291,520,0,32
473,3,0,291,517,0,30
474,0,0,292,515,0,32
475,0,0,292,512,0,30
476,0,0,294,512,0,32
477,3,0,295,511,0,30
478,0,0,295,512,0,33
479,0,0,297,512,0,30
480,0,0,298,512,0,32
481,3,0,299,514,0,30
482,0,0,300,514,0,32
483,0,0,301,516,0,30
484,0,0,302,516,0,32
485,0,0,304,517,0,30
486,0,0,304,517,0,32
487,0,0,306,516,0,30
488,0,0,308,515,0,32
489,3,0,309,513,0,30
490,0,0,310,513,0,32
491,0,0,311,513,0,30
492,0,0,314,512,0,32
493,3,0,316,512,0,30
494,0,0,318,512,0,33
495,0,0,320,510,0,30
496,0,0,322,508,0,32
497,1,0,325,506,0,30
498,0,0,327,505,0,32
499,0,0,331,504,0,30
500,0,0,334,504,0,33
501,3,0,337,506,0,30
502,0,0,339,507,0,33
503,0,0,342,508,0,30
504,0,0,344,509,0,32
505,3,0,347,511,0,30
506,0,0,350,512,0,32
507,0,0,351,512,0,30
508,0,0,352,511,0,32
509,3,0,354,510,0,30
510,0,0,356,508,0,32
511,0,0,357,506,0,30
512,0,0,357,504,0,32
513,3,0,357,500,0,30
514,0,0,356,497,0,32
515,0,0,355,493,0,31
516,0,0,353,493,0,33
517,3,0,351,492,0,30
518,0,0,348,493,0,32
519,0,0,346,494,0,30
520,0,0,343,497,0,32
521,3,0,341,499,0,31
522,0,0,339,500,0,32
523,0,0,336,499,0,30
524,0,0,334,500,0,33
525,3,0,332,501,0,30
526,0,0,329,504,0,32
527,0,0,327,508,0,30
528,0,0,325,511,0,32
529,0,0,324,514,0,30
530,0,0,323,519,0,33
531,0,0,324,524,0,30
532,0,0,323,528,0,32
533,3,0,324,531,0,30
534,0,0,324,531,0,33
535,0,0,326,532,0,30
536,0,0,327,536,0,32
537,3,0,329,541,0,31
538,0,0,330,543,0,32
539,0,0,332,546,0,30
540,0,0,335,547,0,32
541,1,0,339,545,0,31
542,0,0,343,544,0,32
543,0,0,346,543,0,30
544,0,0,350,541,0,32
545,3,0,352,540,0,30
546,0,0,356,538,0,32
547,0,0,359,537,0,30
548,0,0,361,536,0,32
549,3,0,363,535,0,30
550,0,0,365,536,0,33
551,0,0,366,536,0,30
552,0,0,366,537,0,32
553,3,0,367,537,0,31
554,0,0,367,539,0,32
555,0,0,367,536,0,30
556,0,0,367,536,0,32
557,3,0,368,536,0,30
558,0,0,367,535,0,32
559,0,0,367,534,0,30
560,0,0,367,533,0,32
561,3,0,367,530,0,30
562,0,0,367,526,0,33
563,0,0,367,523,0,30
564,0,0,366,521,0,32
565,3,0,366,520,0,30
566,0,0,366,518,0,32
567,0,0,366,518,0,30
568,0,0,366,518,0,32
569,3,0,367,518,0,30
570,0,0,367,517,0,32
571,0,0,367,517,0,30
572,0,0,368,517,0,32
573,0,0,368,519,0,30
574,0,0,368,520,0,32
575,0,0,369,521,0,30
576,0,0,369,522,0,32
577,3,0,370,523,0,30
578,0,0,369,522,0,32
579,0,0,370,521,0,30
580,0,0,370,519,0,32
581,3,0,371,518,0,30
582,0,0,371,516,0,32
583,0,0,371,516,0,30
584,0,0,372,514,0,33
585,1,0,372,513,0,30
586,0,0,374,510,0,32
587,0,0,374,510,0,30
588,0,0,375,509,0,32
589,3,0,375,508,0,30
590,0,0,376,507,0,33
591,0,0,377,506,0,30
592,0,0,378,505,0,32
593,3,0,378,504,0,30
594,0,0,377,503,0,32
595,0,0,378,504,0,30
596,0,0,379,505,0,32
597,3,0,379,507,0,30
598,0,0,379,508,0,33
599,0,0,377,510,0,30
600,0,0,377,511,0,33
601,3,0,377,511,0,30
602,0,0,376,510,0,32
603,0,0,378,510,0,30
604,0,0,378,509,0,32
605,1,0,376,507,0,30
606,0,0,375,506,0,32
607,0,0,372,504,0,30
608,0,0,369,502,0,32
609,3,0,367,500,0,30
610,0,0,365,499,0,32
611,0,0,361,496,0,30
612,0,0,360,496,0,33
613,3,0,358,495,0,30
614,0,0,354,496,0,33
615,0,0,353,498,0,30
616,0,0,350,500,0,33
617,0,0,348,502,0,30
618,0,0,346,504,0,32
619,0,0,345,507,0,30
620,0,0,345,511,0,32
621,3,0,345,515,0,31
622,0,0,346,519,0,32
623,0,0,345,521,0,30
624,0,0,345,526,0,32
625,3,0,344,529,0,30
626,0,0,344,534,0,32
627,0,0,344,536,0,30
628,0,0,343,541,0,33
629,3,0,343,544,0,30
630,0,0,343,547,0,32
631,0,0,342,549,0,30
632,0,0,341,550,0,32
633,3,0,340,549,0,30
634,0,0,341,547,0,32
635,0,0,341,547,0,30
636,0,0,342,545,0,32
637,3,0,342,544,0,30
638,0,0,343,543,0,32
639,0,0,343,541,0,30
640,0,0,344,540,0,32
641,3,0,345,540,0,30
642,0,0,345,540,0,32
643,0,0,345,540,0,30
644,0,0,345,540,0,32
645,3,0,345,539,0,31
646,0,0,344,536,0,32
647,0,0,344,532,0,30
648,0,0,344,529,0,32
649,1,0,344,526,0,30
650,0,0,344,525,0,32
651,0,0,344,523,0,30
652,0,0,344,520,0,32
653,3,0,343,521,0,30
654,0,0,343,522,0,32
655,0,0,342,522,0,30
656,0,0,341,524,0,32
657,3,0,341,526,0,30
658,0,0,339,527,0,33
659,0,0,340,528,0,30
660,0,0,340,527,0,32
661,0,0,340,525,0,30
662,0,0,340,526,0,32
663,0,0,340,526,0,30
664,0,0,341,526,0,33
665,3,0,342,524,0,30
666,0,0,342,525,0,32
667,0,0,343,526,0,30
668,0,0,343,525,0,33
669,3,0,344,525,0,30
670,0,0,343,525,0,32
671,0,0,344,524,0,30
672,0,0,344,523,0,33
673,3,0,345,521,0,30
674,0,0,345,519,0,32
675,0,0,345,518,0,30
676,0,0,345,519,0,32
677,3,0,345,520,0,30
678,0,0,347,520,0,32
679,0,0,347,520,0,31
680,0,0,347,517,0,32
681,3,0,348,513,0,30
682,0,0,348,512,0,32
683,0,0,348,512,0,30
684,0,0,349,511,0,32
685,3,0,350,510,0,30
686,0,0,350,509,0,32
687,0,0,352,510,0,30
688,0,0,352,509,0,33
689,3,0,354,511,0,31
690,0,0,355,513,0,32
691,0,0,357,513,0,30
692,0,0,358,513,0,32
693,1,0,359,513,0,31
694,0,0,358,511,0,33
695,0,0,356,507,0,30
696,0,0,356,504,0,32
697,3,0,357,503,0,30
698,0,0,358,504,0,32
699,0,0,358,505,0,30
700,0,0,355,506,0,33
701,3,0,354,506,0,30
702,0,0,352,507,0,32
703,0,0,349,507,0,31
704,0,0,345,505,0,33
705,0,0,342,504,0,30
706,0,0,338,504,0,32
707,0,0,335,505,0,30
708,0,0,331,505,0,32
709,3,0,327,504,0,30
710,0,0,323,506,0,32
711,0,0,320,505,0,30
712,0,0,315,506,0,32
713,3,0,312,504,0,30
714,0,0,308,504,0,32
715,0,0,305,504,0,30
716,0,0,303,506,0,33
717,3,0,299,507,0,30
718,0,0,297,511,0,33
719,0,0,295,515,0,30
720,0,0,291,519,0,32
721,3,0,290,523,0,30
722,0,0,288,527,0,32
723,0,0,286,533,0,30
724,0,0,284,538,0,32
725,0,0,281,543,0,31
726,0,0,280,546,0,32
727,0,0,279,548,0,31
728,0,0,278,550,0,32
729,3,0,278,550,0,31
730,0,0,278,549,0,32
731,0,0,278,548,0,30
732,0,0,279,546,0,33
733,3,0,277,545,0,30
734,0,0,279,543,0,32
735,0,0,278,541,0,30
736,0,0,278,540,0,33
737,1,0,278,539,0,30
738,0,0,278,537,0,32
739,0,0,277,537,0,30
740,0,0,276,536,0,32
741,3,0,276,534,0,30
742,0,0,276,531,0,33
743,0,0,276,531,0,30
744,0,0,275,529,0,32
745,3,0,276,528,0,30
746,0,0,275,529,0,32
747,0,0,275,529,0,30
748,0,0,276,528,0,32
749,3,0,277,528,0,30
750,0,0,276,528,0,32
751,0,0,276,530,0,30
752,0,0,277,533,0,32
753,3,0,277,535,0,30
754,0,0,278,537,0,33
755,0,0,279,538,0,30
756,0,0,279,536,0,32
757,3,0,280,534,0,30
758,0,0,280,531,0,32
759,0,0,281,527,0,30
760,0,0,282,524,0,32
761,3,0,282,520,0,30
762,0,0,283,518,0,32
763,0,0,284,517,0,31
764,0,0,285,517,0,32
765,3,0,287,516,0,30
766,0,0,287,518,0,32
767,0,0,289,519,0,30
768,0,0,290,521,0,32
769,0,0,291,522,0,30
770,0,0,293,523,0,32
771,0,0,294,523,0,30
772,0,0,295,522,0,32
773,3,0,296,520,0,30
774,0,0,298,520,0,32
775,0,0,299,518,0,30
776,0,0,300,517,0,32
777,3,0,301,518,0,30
778,0,0,302,518,0,33
779,0,0,304,514,0,30
780,0,0,304,511,0,32
781,1,0,307,512,0,30
782,0,0,308,512,0,33
783,0,0,310,511,0,30
784,0,0,312,511,0,33
785,3,0,313,509,0,30
786,0,0,315,508,0,33
787,0,0,317,504,0,30
788,0,0,319,502,0,32
789,3,0,320,501,0,30
790,0,0,321,501,0,32
791,0,0,321,502,0,30
792,0,0,322,505,0,32
793,3,0,323,507,0,30
794,0,0,325,508,0,33
795,0,0,325,510,0,30
796,0,0,326,510,0,32
797,3,0,325,508,0,30
798,0,0,324,508,0,32
799,0,0,321,506,0,30
800,0,0,320,507,0,32
801,3,0,318,507,0,30
802,0,0,316,507,0,32
803,0,0,313,507,0,31
804,0,0,310,504,0,32
805,3,0,308,503,0,30
806,0,0,305,500,0,32
807,0,0,301,501,0,31
808,0,0,298,499,0,33
809,3,0,294,499,0,30
810,0,0,292,500,0,32
811,0,0,291,502,0,30
812,0,0,288,505,0,32
813,0,0,286,508,0,30
814,0,0,284,515,0,33
815,0,0,282,519,0,30
816,0,0,280,524,0,32
817,3,0,277,530,0,30
818,0,0,276,536,0,32
819,0,0,275,540,0,30
820,0,0,275,543,0,32
821,3,0,274,545,0,30
822,0,0,272,548,0,32
823,0,0,272,550,0,30
824,0,0,271,551,0,32
825,1,0,273,551,0,30
826,0,0,274,550,0,33
827,0,0,275,549,0,30
828,0,0,275,549,0,32
829,3,0,277,548,0,30
830,0,0,277,546,0,32
831,0,0,278,545,0,30
832,0,0,280,543,0,33
833,3,0,280,542,0,31
834,0,0,281,540,0,33
835,0,0,281,538,0,30
836,0,0,281,535,0,32
837,3,0,281,535,0,30
838,0,0,280,535,0,32
839,0,0,281,534,0,30
840,0,0,280,533,0,32
841,3,0,281,531,0,30
842,0,0,281,530,0,32
843,0,0,280,531,0,30
844,0,0,281,531,0,33
845,3,0,281,530,0,30
846,0,0,280,529,0,32
847,0,0,281,528,0,30
848,0,0,281,527,0,32
849,3,0,281,526,0,30
850,0,0,281,520,0,32
851,0,0,282,517,0,30
852,0,0,283,517,0,33
853,3,0,283,517,0,31
854,0,0,284,517,0,32
855,0,0,284,519,0,30
856,0,0,285,521,0,33
857,0,0,285,524,0,30
858,0,0,286,527,0,32
859,0,0,288,529,0,30
860,0,0,288,529,0,33
861,3,0,289,529,0,30
862,0,0,289,530,0,33
863,0,0,289,528,0,30
864,0,0,291,527,0,33
865,3,0,291,524,0,30
866,0,0,292,523,0,32
867,0,0,293,518,0,30
868,0,0,294,515,0,33
869,1,0,294,512,0,30
870,0,0,295,509,0,33
871,0,0,295,506,0,30
872,0,0,296,504,0,33
873,3,0,296,502,0,30
874,0,0,297,501,0,32
875,0,0,297,501,0,30
876,0,0,298,503,0,32
877,3,0,299,505,0,30
878,0,0,300,508,0,32
879,0,0,301,510,0,30
880,0,0,302,512,0,32
881,3,0,304,514,0,30
882,0,0,304,514,0,33
883,0,0,304,514,0,30
884,0,0,306,512,0,33
885,3,0,307,511,0,30
886,0,0,307,511,0,32
887,0,0,310,511,0,30
888,0,0,310,511,0,32
889,1,0,311,512,0,30
890,0,0,311,512,0,32
891,0,0,311,509,0,31
892,0,0,312,508,0,32
893,3,0,313,504,0,31
894,0,0,315,502,0,32
895,0,0,315,500,0,30
896,0,0,314,500,0,33
897,3,0,313,499,0,30
898,0,0,311,500,0,32
899,0,0,308,502,0,30
900,0,0,306,505,0,32
901,0,0,302,504,0,31
902,0,0,300,504,0,33
903,0,0,299,506,0,30
904,0,0,296,502,0,32
905,3,0,294,500,0,31
906,0,0,291,499,0,32
907,0,0,287,500,0,30
908,0,0,285,499,0,32
909,3,0,281,499,0,31
910,0,0,281,499,0,32
911,0,0,280,501,0,30
912,0,0,280,504,0,32
913,3,0,279,505,0,30
914,0,0,278,508,0,32
915,0,0,276,511,0,30
916,0,0,275,515,0,32
917,3,0,275,519,0,30
918,0,0,274,523,0,32
919,0,0,274,530,0,30
920,0,0,274,536,0,32
921,3,0,273,540,0,30
922,0,0,273,542,0,32
923,0,0,271,544,0,31
924,0,0,272,545,0,32
925,3,0,272,547,0,31
926,0,0,272,548,0,32
927,0,0,273,550,0,30
928,0,0,273,549,0,32
929,3,0,274,547,0,30
930,0,0,274,546,0,32
931,0,0,274,544,0,30
932,0,0,275,542,0,32
933,1,0,275,540,0,30
934,0,0,275,539,0,33
935,0,0,274,539,0,30
936,0,0,275,536,0,32
937,3,0,275,531,0,31
938,0,0,274,530,0,32
939,0,0,274,528,0,30
940,0,0,273,528,0,32
941,3,0,272,526,0,30
942,0,0,272,524,0,33
943,0,0,272,525,0,30
944,0,0,271,526,0,32
945,0,0,269,527,0,30
946,0,0,269,525,0,32
947,0,0,268,525,0,30
948,0,0,268,525,0,33
949,3,0,267,524,0,30
950,0,0,266,524,0,32
951,0,0,264,526,0,30
952,0,0,263,527,0,32
953,3,0,263,526,0,30
954,0,0,261,524,0,32
955,0,0,261,523,0,31
956,0,0,259,521,0,32
957,3,0,257,520,0,30
958,0,0,254,519,0,32
959,0,0,251,518,0,30
960,0,0,248,516,0,32
961,3,0,245,516,0,30
962,0,0,241,516,0,32
963,0,0,237,516,0,30
964,0,0,232,518,0,32
965,3,0,227,517,0,30
966,0,0,221,518,0,32
967,0,0,215,519,0,30
968,0,0,208,521,0,33
969,3,0,200,522,0,30
970,0,0,192,522,0,32
971,0,0,183,519,0,30
972,0,0,176,517,0,33
973,3,0,169,513,0,30
974,0,0,162,510,0,32
975,0,0,154,507,0,30
976,0,0,145,504,0,32
977,1,0,139,501,0,31
978,0,0,131,499,0,33
979,0,0,125,497,0,31
980,0,0,119,498,0,32
981,3,0,114,500,0,30
982,0,0,110,502,0,32
983,0,0,105,502,0,30
984,0,0,101,504,0,33
985,3,0,96,506,0,30
986,0,0,93,505,0,32
987,0,0,89,502,0,30
988,0,0,86,502,0,32
989,0,0,83,502,0,30
990,0,0,79,503,0,32
991,0,0,76,501,0,30
992,0,0,73,499,0,32
993,3,0,71,499,0,30
994,0,0,68,497,0,32
995,0,0,64,496,0,30
996,0,0,60,497,0,32
